D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0000.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-2859;47.64;49.97;10.00;214.7;100.4;
1-2860;47.66;49.97;9.900;214.7;100.5;
1-2861;47.68;49.97;10.20;214.7;100.5;
1-2862;47.69;49.97;10.00;214.7;100.6;
1-2863;47.71;49.97;10.00;214.7;100.6;
1-2864;47.73;49.97;10.00;214.8;100.7;
1-2865;47.74;49.97;10.20;214.8;100.7;
1-2866;47.76;49.97;10.20;214.8;100.8;
1-2867;47.78;49.97;9.900;214.8;100.8;
1-2868;47.79;49.97;10.20;214.7;100.9;
1-2869;47.81;49.97;10.10;214.8;101.0;
1-2870;47.83;49.97;10.10;214.8;101.0;
1-2871;47.84;49.97;10.00;214.8;101.1;
1-2872;47.86;49.97;10.30;214.8;101.1;
1-2873;47.88;49.97;10.00;214.8;101.2;
1-2874;47.89;49.97;10.10;214.8;101.2;
1-2875;47.91;49.97;10.10;214.8;101.3;
1-2876;47.93;49.97;10.10;214.8;101.3;
1-2877;47.94;49.97;10.20;214.8;101.4;
1-2878;47.96;49.97;10.00;214.8;101.4;
1-2879;47.98;49.97;10.30;214.8;101.5;
1-2880;47.99;49.97;10.20;214.8;101.5;
1-2881;48.01;49.97;10.10;214.8;101.6;
1-2882;48.03;49.97;10.10;214.8;101.6;
1-2883;48.04;49.97;10.30;214.8;101.7;
1-2884;48.06;49.97;10.40;214.8;101.7;
1-2885;48.08;49.97;10.00;214.8;101.8;
1-2886;48.09;49.97;10.40;214.8;101.9;
1-2887;48.11;49.97;10.10;214.8;101.9;
1-2888;48.13;49.97;10.10;214.8;102.0;
1-2889;48.14;49.97;10.00;214.8;102.0;
1-2890;48.16;49.97;10.30;214.8;102.1;
1-2891;48.18;49.97;10.00;214.9;102.1;
1-2892;48.19;49.97;10.10;214.9;102.2;
1-2893;48.21;49.97;10.20;214.8;102.2;
1-2894;48.23;49.97;10.20;214.8;102.3;
1-2895;48.24;49.97;10.10;214.8;102.3;
1-2896;48.26;49.97;10.00;214.9;102.4;
1-2897;48.28;49.97;10.20;214.8;102.4;
1-2898;48.29;49.97;10.20;214.8;102.5;
1-2899;48.31;49.97;10.10;214.9;102.5;
1-2900;48.33;49.97;10.20;214.9;102.6;
1-2901;48.34;49.97;10.30;214.9;102.7;
1-2902;48.36;49.97;10.30;214.9;102.7;
1-2903;48.38;49.97;10.10;214.9;102.8;
1-2904;48.39;49.97;10.30;214.9;102.8;
1-2905;48.41;49.97;10.20;214.9;102.9;
1-2906;48.43;49.97;10.20;214.9;102.9;
1-2907;48.44;49.97;10.20;214.9;103.0;
1-2908;48.46;49.97;10.50;214.9;103.0;
1-2909;48.48;49.97;10.20;214.9;103.1;
1-2910;48.49;49.97;10.30;214.9;103.1;
1-2911;48.51;49.97;10.20;214.9;103.2;
1-2912;48.53;49.97;10.20;214.9;103.2;
1-2913;48.54;49.97;10.30;215.0;103.3;
1-2914;48.56;49.97;10.20;215.0;103.3;
1-2915;48.58;49.97;10.40;214.9;103.4;
1-2916;48.59;49.97;10.30;214.9;103.5;
1-2917;48.61;49.97;10.10;215.0;103.5;
1-2918;48.63;49.97;10.30;214.9;103.6;
1-2919;48.64;49.97;10.40;214.9;103.6;
1-2920;48.66;49.97;10.30;214.9;103.7;
1-2921;48.68;49.97;10.20;214.9;103.7;
1-2922;48.69;49.97;10.60;214.9;103.8;
1-2923;48.71;49.97;10.40;214.9;103.8;
1-2924;48.73;49.97;10.30;215.0;103.9;
1-2925;48.74;49.97;10.10;214.9;103.9;
1-2926;48.76;49.97;10.50;215.0;104.0;
1-2927;48.78;49.97;10.20;215.0;104.0;
1-2928;48.79;49.97;10.20;215.0;104.1;
1-2929;48.81;49.97;10.40;214.9;104.2;
1-2930;48.83;49.97;10.50;214.9;104.2;
1-2931;48.84;49.97;10.40;215.0;104.3;
1-2932;48.86;49.97;10.30;214.9;104.3;
1-2933;48.88;49.97;10.50;214.9;104.4;
1-2934;48.89;49.97;10.30;214.9;104.4;
1-2935;48.91;49.97;10.30;214.9;104.5;
1-2936;48.93;49.97;10.30;214.9;104.5;
1-2937;48.94;49.97;10.30;214.9;104.6;
1-2938;48.96;49.97;10.50;214.9;104.6;
1-2939;48.98;49.97;10.10;214.9;104.7;
1-2940;48.99;49.97;10.50;214.9;104.8;
1-2941;49.01;49.97;10.40;214.9;104.8;
1-2942;49.03;49.97;10.30;214.9;104.9;
1-2943;49.04;49.97;10.20;214.9;104.9;
1-2944;49.06;49.97;10.50;214.9;105.0;
1-2945;49.08;49.97;10.30;214.9;105.0;
1-2946;49.09;49.97;10.20;214.9;105.1;
1-2947;49.11;49.97;10.40;214.9;105.1;
1-2948;49.13;49.97;10.30;214.9;105.2;
1-2949;49.14;49.97;10.20;215.0;105.2;
1-2950;49.16;49.97;10.20;215.0;105.3;
1-2951;49.18;49.97;10.50;215.0;105.3;
1-2952;49.19;49.97;10.40;215.0;105.4;
1-2953;49.21;49.97;10.30;215.0;105.5;
1-2954;49.23;49.97;10.40;215.0;105.5;
1-2955;49.24;49.97;10.30;215.0;105.6;
1-2956;49.26;49.97;10.30;215.0;105.6;
1-2957;49.28;49.97;10.10;215.0;105.7;
1-2958;49.29;49.97;10.30;215.0;105.7;
1-2959;49.31;49.97;10.20;215.0;105.8;
1-2960;49.33;49.97;10.30;215.0;105.8;
1-2961;49.34;49.97;10.10;215.0;105.9;
1-2962;49.36;49.97;10.50;215.0;105.9;
1-2963;49.38;49.97;10.20;215.0;106.0;
1-2964;49.39;49.97;10.30;215.0;106.0;
1-2965;49.41;49.97;10.50;215.0;106.1;
1-2966;49.43;49.97;10.30;215.0;106.2;
1-2967;49.44;49.97;10.30;215.0;106.2;
1-2968;49.46;49.97;10.30;215.0;106.3;
1-2969;49.48;49.97;10.60;215.0;106.3;
1-2970;49.49;49.97;10.40;215.0;106.4;
1-2971;49.51;49.97;10.50;215.0;106.4;
1-2972;49.53;49.97;10.40;215.0;106.5;
1-2973;49.54;49.97;10.60;215.0;106.5;
1-2974;49.56;49.97;10.40;215.0;106.6;
1-2975;49.58;49.97;10.20;215.0;106.6;
1-2976;49.59;49.97;10.50;215.0;106.7;
1-2977;49.61;49.97;10.40;215.0;106.8;
1-2978;49.63;49.97;10.30;215.0;106.8;
1-2979;49.64;49.97;10.20;215.0;106.9;
1-2980;49.66;49.97;10.50;215.0;106.9;
1-2981;49.68;49.97;10.40;215.0;107.0;
1-2982;49.69;49.97;10.30;215.0;107.0;
1-2983;49.71;49.97;10.50;215.0;107.1;
1-2984;49.73;49.97;10.40;215.0;107.1;
1-2985;49.74;49.97;10.40;215.0;107.2;
1-2986;49.76;49.97;10.30;215.0;107.2;
1-2987;49.78;49.97;10.60;215.0;107.3;
1-2988;49.79;49.97;10.50;215.0;107.4;
1-2989;49.81;49.97;10.40;215.0;107.4;
1-2990;49.83;49.97;10.30;215.0;107.5;
1-2991;49.84;49.97;10.50;215.0;107.5;
1-2992;49.86;49.97;10.50;215.1;107.6;
1-2993;49.88;49.97;10.30;215.0;107.6;
1-2994;49.89;49.97;10.60;215.1;107.7;
1-2995;49.91;49.97;10.60;215.1;107.7;
1-2996;49.93;49.97;10.50;215.1;107.8;
1-2997;49.94;49.97;10.40;215.1;107.8;
1-2998;49.96;49.97;10.60;215.1;107.9;
1-2999;49.98;49.97;10.70;215.2;108.0;
1-3000;49.99;49.97;10.50;215.1;108.0;
1-3001;50.01;49.97;10.70;215.1;108.1;
1-3002;50.03;49.97;10.50;215.1;108.1;
1-3003;50.04;49.97;10.50;215.2;108.2;
1-3004;50.06;49.97;10.30;215.2;108.2;
1-3005;50.08;49.97;10.70;215.2;108.3;
1-3006;50.09;49.97;10.30;215.2;108.3;
1-3007;50.11;49.97;10.40;215.2;108.4;
1-3008;50.13;49.97;10.50;215.2;108.5;
1-3009;50.14;49.97;10.60;215.2;108.5;
1-3010;50.16;49.97;10.60;215.2;108.6;
1-3011;50.18;49.97;10.50;215.1;108.6;
1-3012;50.19;49.97;10.70;215.1;108.7;
1-3013;50.21;49.97;10.50;215.2;108.7;
1-3014;50.23;49.97;10.40;215.2;108.8;
1-3015;50.24;49.97;10.40;215.1;108.8;
1-3016;50.26;49.97;10.50;215.2;108.9;
1-3017;50.28;49.97;10.50;215.1;108.9;
1-3018;50.29;49.97;10.30;215.2;109.0;
1-3019;50.31;49.97;10.60;215.1;109.1;
1-3020;50.33;49.97;10.40;215.1;109.1;
1-3021;50.34;49.97;10.50;215.2;109.2;
1-3022;50.36;49.97;10.30;215.2;109.2;
1-3023;50.38;49.97;10.70;215.2;109.3;
1-3024;50.39;49.97;10.40;215.2;109.3;
1-3025;50.41;49.97;10.50;215.2;109.4;
1-3026;50.43;49.97;10.60;215.1;109.4;
1-3027;50.44;49.97;10.60;215.2;109.5;
1-3028;50.46;49.97;10.50;215.2;109.6;
1-3029;50.48;49.97;10.50;215.2;109.6;
1-3030;50.49;49.97;10.70;215.2;109.7;
1-3031;50.51;49.97;10.60;215.2;109.7;
1-3032;50.53;49.97;10.50;215.2;109.8;
1-3033;50.54;49.97;10.60;215.2;109.8;
1-3034;50.56;49.97;10.60;215.2;109.9;
1-3035;50.58;49.97;10.60;215.2;109.9;
1-3036;50.59;49.97;10.40;215.2;110.0;
1-3037;50.61;49.97;10.70;215.2;110.0;
1-3038;50.63;49.97;10.50;215.2;110.1;
1-3039;50.64;49.97;10.60;215.2;110.2;
1-3040;50.66;49.97;10.50;215.2;110.2;
1-3041;50.68;49.97;10.80;215.2;110.3;
1-3042;50.69;49.97;10.70;215.2;110.3;
1-3043;50.71;49.97;10.70;215.2;110.4;
1-3044;50.73;49.97;10.70;215.3;110.4;
1-3045;50.74;49.97;10.80;215.3;110.5;
1-3046;50.76;49.97;10.60;215.3;110.6;
1-3047;50.78;49.97;10.70;215.3;110.6;
1-3048;50.79;49.97;10.70;215.3;110.7;
1-3049;50.81;49.97;10.80;215.3;110.7;
1-3050;50.83;49.97;10.50;215.3;110.8;
1-3051;50.84;49.97;10.60;215.3;110.8;
1-3052;50.86;49.97;10.50;215.3;110.9;
1-3053;50.88;49.97;10.90;215.4;110.9;
1-3054;50.89;49.97;10.40;215.4;111.0;
1-3055;50.91;49.97;10.70;215.3;111.1;
1-3056;50.93;49.97;10.60;215.3;111.1;
1-3057;50.94;49.97;10.60;215.4;111.2;
1-3058;50.96;49.97;10.50;215.3;111.2;
1-3059;50.98;49.97;10.90;215.4;111.3;
1-3060;50.99;49.97;10.60;215.4;111.3;
1-3061;51.01;49.97;10.70;215.4;111.4;
1-3062;51.03;49.97;10.70;215.4;111.4;
1-3063;51.04;49.97;10.70;215.4;111.5;
1-3064;51.06;49.97;10.50;215.4;111.6;
1-3065;51.08;49.97;10.60;215.4;111.6;
1-3066;51.09;49.97;10.70;215.4;111.7;
1-3067;51.11;49.97;10.70;215.4;111.7;
1-3068;51.13;49.97;10.60;215.4;111.8;
1-3069;51.14;49.97;10.80;215.4;111.8;
1-3070;51.16;49.97;10.80;215.4;111.9;
1-3071;51.18;49.97;10.80;215.4;111.9;
1-3072;51.19;49.97;10.60;215.4;112.0;
1-3073;51.21;49.97;10.90;215.4;112.1;
1-3074;51.23;49.97;10.70;215.4;112.1;
1-3075;51.24;49.97;10.80;215.4;112.2;
1-3076;51.26;49.97;10.70;215.4;112.2;
1-3077;51.28;49.97;10.90;215.4;112.3;
1-3078;51.29;49.97;10.70;215.4;112.3;
1-3079;51.31;49.97;10.60;215.4;112.4;
1-3080;51.33;49.97;10.70;215.4;112.5;
1-3081;51.34;49.97;10.70;215.4;112.5;
1-3082;51.36;49.97;10.60;215.4;112.6;
1-3083;51.38;49.97;10.60;215.4;112.6;
1-3084;51.39;49.97;10.80;215.4;112.7;
1-3085;51.41;49.97;10.60;215.4;112.7;
1-3086;51.43;49.97;10.60;215.4;112.8;
1-3087;51.44;49.97;10.60;215.4;112.8;
1-3088;51.46;49.97;10.60;215.4;112.9;
1-3089;51.48;49.97;10.70;215.4;113.0;
1-3090;51.49;49.97;10.40;215.4;113.0;
1-3091;51.51;49.97;10.70;215.4;113.1;
1-3092;51.53;49.97;10.70;215.4;113.1;
1-3093;51.54;49.97;10.50;215.4;113.2;
1-3094;51.56;49.97;10.50;215.4;113.2;
1-3095;51.58;49.97;10.80;215.4;113.3;
1-3096;51.59;49.97;10.80;215.4;113.3;
1-3097;51.61;49.97;10.60;215.4;113.4;
1-3098;51.63;49.97;10.80;215.4;113.5;
1-3099;51.64;49.97;10.80;215.4;113.5;
1-3100;51.66;49.97;10.60;215.4;113.6;
1-3101;51.68;49.97;10.60;215.4;113.6;
1-3102;51.69;49.97;10.80;215.4;113.7;
1-3103;51.71;49.97;10.80;215.4;113.7;
1-3104;51.73;49.97;10.70;215.5;113.8;
1-3105;51.74;49.97;10.80;215.5;113.8;
1-3106;51.76;49.97;10.80;215.5;113.9;
1-3107;51.78;49.97;10.80;215.5;114.0;
1-3108;51.79;49.97;10.70;215.5;114.0;
1-3109;51.81;49.97;10.80;215.5;114.1;
1-3110;51.83;49.97;10.90;215.5;114.1;
1-3111;51.84;49.97;10.70;215.5;114.2;
1-3112;51.86;49.97;10.60;215.5;114.2;
1-3113;51.88;49.97;10.80;215.5;114.3;
1-3114;51.89;49.97;10.80;215.5;114.4;
1-3115;51.91;49.97;10.60;215.5;114.4;
1-3116;51.93;49.97;10.90;215.5;114.5;
1-3117;51.94;49.97;10.70;215.5;114.5;
1-3118;51.96;49.97;10.80;215.5;114.6;
1-3119;51.98;49.97;10.60;215.5;114.6;
1-3120;51.99;49.97;10.90;215.5;114.7;
1-3121;52.01;49.97;10.90;215.6;114.7;
1-3122;52.03;49.97;10.80;215.6;114.8;
1-3123;52.04;49.97;10.80;215.6;114.9;
1-3124;52.06;49.97;10.90;215.6;114.9;
1-3125;52.08;49.97;10.90;215.6;115.0;
1-3126;52.09;49.97;10.80;215.6;115.0;
1-3127;52.11;49.97;11.00;215.6;115.1;
1-3128;52.13;49.97;11.00;215.6;115.1;
1-3129;52.14;49.97;10.80;215.6;115.2;
1-3130;52.16;49.97;10.80;215.6;115.3;
1-3131;52.18;49.97;10.90;215.6;115.3;
1-3132;52.19;49.97;10.90;215.6;115.4;
1-3133;52.21;49.97;10.70;215.6;115.4;
1-3134;52.23;49.97;11.00;215.6;115.5;
1-3135;52.24;49.97;10.80;215.6;115.5;
1-3136;52.26;49.97;10.90;215.6;115.6;
1-3137;52.28;49.97;10.60;215.6;115.7;
1-3138;52.29;49.97;11.10;215.7;115.7;
1-3139;52.31;49.97;10.90;215.7;115.8;
1-3140;52.33;49.97;10.80;215.7;115.8;
1-3141;52.34;49.97;10.90;215.7;115.9;
1-3142;52.36;49.97;10.80;215.7;115.9;
1-3143;52.38;49.97;10.90;215.7;116.0;
1-3144;52.39;49.97;10.90;215.7;116.1;
1-3145;52.41;49.97;11.10;215.7;116.1;
1-3146;52.43;49.97;11.20;215.7;116.2;
1-3147;52.44;49.97;11.00;215.7;116.2;
1-3148;52.46;49.97;10.80;215.7;116.3;
1-3149;52.48;49.97;11.00;215.7;116.3;
1-3150;52.49;49.97;11.00;215.7;116.4;
1-3151;52.51;49.97;10.80;215.7;116.5;
1-3152;52.53;49.97;11.10;215.7;116.5;
1-3153;52.54;49.97;10.90;215.7;116.6;
1-3154;52.56;49.97;11.00;215.7;116.6;
1-3155;52.58;49.97;10.60;215.7;116.7;
1-3156;52.59;49.97;11.10;215.7;116.7;
1-3157;52.61;49.97;10.90;215.7;116.8;
1-3158;52.63;49.97;11.00;215.7;116.9;
1-3159;52.64;49.97;11.00;215.7;116.9;
1-3160;52.66;49.97;10.90;215.7;117.0;
1-3161;52.68;49.97;10.80;215.7;117.0;
1-3162;52.69;49.97;10.70;215.7;117.1;
1-3163;52.71;49.97;11.00;215.7;117.1;
1-3164;52.73;49.97;10.90;215.7;117.2;
1-3165;52.74;49.97;10.80;215.7;117.3;
1-3166;52.76;49.97;10.90;215.7;117.3;
1-3167;52.78;49.97;11.00;215.7;117.4;
1-3168;52.79;49.97;10.90;215.7;117.4;
1-3169;52.81;49.97;10.70;215.7;117.5;
1-3170;52.83;49.97;11.00;215.7;117.5;
1-3171;52.84;49.97;10.80;215.7;117.6;
1-3172;52.86;49.97;10.90;215.7;117.7;
1-3173;52.88;49.97;10.60;215.7;117.7;
1-3174;52.89;49.97;11.00;215.7;117.8;
1-3175;52.91;49.97;10.90;215.7;117.8;
1-3176;52.93;49.97;10.80;215.7;117.9;
1-3177;52.94;49.97;10.90;215.7;117.9;
1-3178;52.96;49.97;10.90;215.8;118.0;
1-3179;52.98;49.97;10.80;215.7;118.1;
1-3180;52.99;49.97;10.80;215.7;118.1;
1-3181;53.01;49.97;11.10;215.8;118.2;
1-3182;53.03;49.97;11.10;215.8;118.2;
1-3183;53.04;49.97;10.80;215.8;118.3;
1-3184;53.06;49.97;10.80;215.7;118.3;
1-3185;53.08;49.97;10.90;215.7;118.4;
1-3186;53.09;49.97;11.00;215.7;118.5;
1-3187;53.11;49.97;10.80;215.7;118.5;
1-3188;53.13;49.97;11.00;215.7;118.6;
1-3189;53.14;49.97;10.90;215.8;118.6;
1-3190;53.16;49.97;10.90;215.8;118.7;
1-3191;53.18;49.97;10.80;215.8;118.7;
1-3192;53.19;49.97;11.10;215.8;118.8;
1-3193;53.21;49.97;11.00;215.8;118.9;
1-3194;53.23;49.97;10.90;215.8;118.9;
1-3195;53.24;49.97;11.10;215.8;119.0;
1-3196;53.26;49.97;10.90;215.8;119.0;
1-3197;53.28;49.97;10.90;215.8;119.1;
1-3198;53.29;49.97;10.90;215.8;119.1;
1-3199;53.31;49.97;11.10;215.8;119.2;
1-3200;53.33;49.97;11.10;215.8;119.3;
1-3201;53.34;49.97;11.00;215.8;119.3;
1-3202;53.36;49.97;10.90;215.8;119.4;
1-3203;53.38;49.97;11.00;215.8;119.4;
1-3204;53.39;49.97;11.00;215.8;119.5;
1-3205;53.41;49.97;10.90;215.8;119.5;
1-3206;53.43;49.97;11.20;215.8;119.6;
1-3207;53.44;49.97;10.90;215.8;119.7;
1-3208;53.46;49.97;10.90;215.8;119.7;
1-3209;53.48;49.97;10.80;215.8;119.8;
1-3210;53.49;49.97;11.20;215.8;119.8;
1-3211;53.51;49.97;10.90;215.8;119.9;
1-3212;53.53;49.97;11.00;215.8;119.9;
1-3213;53.54;49.97;11.20;215.8;120.0;
1-3214;53.56;49.97;11.10;215.8;120.1;
1-3215;53.58;49.97;11.20;215.8;120.1;
1-3216;53.59;49.97;11.10;215.8;120.2;
1-3217;53.61;49.97;11.40;215.8;120.2;
1-3218;53.63;49.97;11.10;215.8;120.3;
1-3219;53.64;49.97;11.00;215.8;120.4;
1-3220;53.66;49.97;11.10;215.8;120.4;
1-3221;53.68;49.97;11.10;215.9;120.5;
1-3222;53.69;49.97;11.10;215.9;120.5;
1-3223;53.71;49.97;11.00;215.9;120.6;
1-3224;53.73;49.97;11.30;215.9;120.6;
1-3225;53.74;49.97;11.20;215.9;120.7;
1-3226;53.76;49.97;11.20;215.9;120.8;
1-3227;53.78;49.97;11.00;215.9;120.8;
1-3228;53.79;49.97;11.10;215.9;120.9;
1-3229;53.81;49.97;11.30;215.9;120.9;
1-3230;53.83;49.97;10.90;215.9;121.0;
1-3231;53.84;49.97;11.10;215.9;121.1;
1-3232;53.86;49.97;11.10;215.9;121.1;
1-3233;53.88;49.97;11.00;215.9;121.2;
1-3234;53.89;49.97;10.90;215.9;121.2;
1-3235;53.91;49.97;11.20;215.9;121.3;
1-3236;53.93;49.97;11.00;215.9;121.3;
1-3237;53.94;49.97;11.00;215.9;121.4;
1-3238;53.96;49.97;11.10;215.9;121.5;
1-3239;53.98;49.97;11.00;215.9;121.5;
1-3240;53.99;49.97;11.20;215.9;121.6;
1-3241;54.01;49.97;11.00;215.9;121.6;
1-3242;54.03;49.97;11.30;216.0;121.7;
1-3243;54.04;49.97;11.30;216.0;121.8;
1-3244;54.06;49.97;11.10;216.0;121.8;
1-3245;54.08;49.97;11.10;216.0;121.9;
1-3246;54.09;49.97;11.20;216.0;121.9;
1-3247;54.11;49.97;11.10;216.0;122.0;
1-3248;54.13;49.97;11.00;216.0;122.0;
1-3249;54.14;49.97;11.30;216.0;122.1;
1-3250;54.16;49.97;11.10;216.0;122.2;
1-3251;54.18;49.97;11.10;216.0;122.2;
1-3252;54.19;49.97;10.90;216.0;122.3;
1-3253;54.21;49.97;11.40;216.0;122.3;
1-3254;54.23;49.97;10.90;216.0;122.4;
1-3255;54.24;49.97;11.00;216.0;122.4;
1-3256;54.26;49.97;11.10;216.0;122.5;
1-3257;54.28;49.97;11.20;216.0;122.6;
1-3258;54.29;49.97;11.00;216.0;122.6;
1-3259;54.31;49.97;10.90;216.0;122.7;
1-3260;54.33;49.97;11.10;216.0;122.7;
1-3261;54.34;49.97;11.10;216.0;122.8;
1-3262;54.36;49.97;11.00;216.0;122.9;
1-3263;54.38;49.97;11.00;216.0;122.9;
1-3264;54.39;49.97;11.10;216.0;123.0;
1-3265;54.41;49.97;11.10;216.0;123.0;
1-3266;54.43;49.97;10.90;216.0;123.1;
1-3267;54.44;49.97;11.30;216.0;123.1;
1-3268;54.46;49.97;11.10;216.0;123.2;
1-3269;54.48;49.97;11.20;216.0;123.3;
1-3270;54.49;49.97;11.00;216.0;123.3;
1-3271;54.51;49.97;11.60;216.0;123.4;
1-3272;54.53;49.97;11.40;216.1;123.4;
1-3273;54.54;49.97;11.40;216.1;123.5;
1-3274;54.56;49.97;11.60;216.1;123.6;
1-3275;54.58;49.97;11.40;216.1;123.6;
1-3276;54.59;49.97;11.10;216.1;123.7;
1-3277;54.61;49.97;11.20;216.1;123.7;
1-3278;54.63;49.97;11.50;216.1;123.8;
1-3279;54.64;49.97;11.40;216.2;123.9;
1-3280;54.66;49.97;11.20;216.2;123.9;
1-3281;54.68;49.97;11.20;216.2;124.0;
1-3282;54.69;49.97;11.10;216.2;124.0;
1-3283;54.71;49.97;11.50;216.2;124.1;
1-3284;54.73;49.97;11.10;216.2;124.1;
1-3285;54.74;49.97;11.50;216.3;124.2;
1-3286;54.76;49.97;11.10;216.3;124.3;
1-3287;54.78;49.97;11.30;216.3;124.3;
1-3288;54.79;49.97;11.00;216.3;124.4;
1-3289;54.81;49.97;11.40;216.3;124.4;
1-3290;54.83;49.97;11.20;216.3;124.5;
1-3291;54.84;49.97;11.20;216.3;124.6;
1-3292;54.86;49.97;11.20;216.3;124.6;
1-3293;54.88;49.97;11.20;216.3;124.7;
1-3294;54.89;49.97;11.10;216.3;124.7;
1-3295;54.91;49.97;11.00;216.3;124.8;
1-3296;54.93;49.97;11.30;216.3;124.9;
1-3297;54.94;49.97;11.20;216.3;124.9;
1-3298;54.96;49.97;11.30;216.3;125.0;
1-3299;54.98;49.97;11.20;216.3;125.0;
1-3300;54.99;49.97;11.20;216.3;125.1;
1-3301;55.01;49.97;11.40;216.3;125.1;
1-3302;55.03;49.97;11.20;216.3;125.2;
1-3303;55.04;49.97;11.50;216.3;125.3;
1-3304;55.06;49.97;11.30;216.3;125.3;
1-3305;55.08;49.97;11.30;216.3;125.4;
1-3306;55.09;49.97;11.10;216.3;125.4;
1-3307;55.11;49.97;11.40;216.3;125.5;
1-3308;55.13;49.97;11.40;216.3;125.6;
1-3309;55.14;49.97;11.40;216.3;125.6;
1-3310;55.16;49.97;11.50;216.3;125.7;
1-3311;55.18;49.97;11.40;216.3;125.7;
1-3312;55.19;49.97;11.20;216.3;125.8;
1-3313;55.21;49.97;11.40;216.3;125.9;
1-3314;55.23;49.97;11.70;216.3;125.9;
1-3315;55.24;49.97;11.50;216.3;126.0;
1-3316;55.26;49.97;11.50;216.3;126.0;
1-3317;55.28;49.97;11.50;216.3;126.1;
1-3318;55.29;49.97;11.40;216.3;126.2;
1-3319;55.31;49.97;11.40;216.3;126.2;
1-3320;55.33;49.97;11.20;216.3;126.3;
1-3321;55.34;49.97;11.50;216.3;126.3;
1-3322;55.36;49.97;11.60;216.3;126.4;
1-3323;55.38;49.97;11.40;216.3;126.5;
1-3324;55.39;49.97;11.20;216.3;126.5;
1-3325;55.41;49.97;11.40;216.3;126.6;
1-3326;55.43;49.97;11.40;216.3;126.6;
1-3327;55.44;49.97;11.30;216.3;126.7;
1-3328;55.46;49.97;11.40;216.3;126.8;
1-3329;55.48;49.97;11.40;216.3;126.8;
1-3330;55.49;49.97;11.10;216.3;126.9;
1-3331;55.51;49.97;11.20;216.3;126.9;
1-3332;55.53;49.97;11.30;216.3;127.0;
1-3333;55.54;49.97;11.30;216.3;127.1;
1-3334;55.56;49.97;11.30;216.3;127.1;
1-3335;55.58;49.97;11.40;216.3;127.2;
1-3336;55.59;49.97;11.50;216.3;127.2;
1-3337;55.61;49.97;11.30;216.3;127.3;
1-3338;55.63;49.97;11.30;216.3;127.3;
1-3339;55.64;49.97;11.50;216.3;127.4;
1-3340;55.66;49.97;11.40;216.3;127.5;
1-3341;55.68;49.97;11.30;216.3;127.5;
1-3342;55.69;49.97;11.20;216.3;127.6;
1-3343;55.71;49.97;11.30;216.3;127.6;
1-3344;55.73;49.97;11.50;216.3;127.7;
1-3345;55.74;49.97;11.30;216.3;127.8;
1-3346;55.76;49.97;11.50;216.3;127.8;
1-3347;55.78;49.97;11.40;216.3;127.9;
1-3348;55.79;49.97;11.50;216.3;127.9;
1-3349;55.81;49.97;11.30;216.3;128.0;
1-3350;55.83;49.97;11.40;216.3;128.1;
1-3351;55.84;49.97;11.30;216.3;128.1;
1-3352;55.86;49.97;11.40;216.3;128.2;
1-3353;55.88;49.97;11.40;216.3;128.2;
1-3354;55.89;49.97;11.40;216.3;128.3;
1-3355;55.91;49.97;11.40;216.3;128.4;
1-3356;55.93;49.97;11.30;216.3;128.4;
1-3357;55.94;49.97;11.50;216.3;128.5;
1-3358;55.96;49.97;11.40;216.3;128.5;
1-3359;55.98;49.97;11.30;216.3;128.6;
1-3360;55.99;49.97;11.40;216.3;128.7;
1-3361;56.01;49.97;11.60;216.3;128.7;
1-3362;56.03;49.97;11.50;216.3;128.8;
1-3363;56.04;49.97;11.40;216.3;128.8;
1-3364;56.06;49.97;11.70;216.3;128.9;
1-3365;56.08;49.97;11.50;216.3;129.0;
1-3366;56.09;49.97;11.30;216.3;129.0;
1-3367;56.11;49.97;11.30;216.3;129.1;
1-3368;56.13;49.97;11.70;216.3;129.1;
1-3369;56.14;49.97;11.40;216.3;129.2;
1-3370;56.16;49.97;11.40;216.3;129.3;
1-3371;56.18;49.97;11.50;216.3;129.3;
1-3372;56.19;49.97;11.40;216.3;129.4;
1-3373;56.21;49.97;11.40;216.3;129.4;
1-3374;56.23;49.97;11.20;216.3;129.5;
1-3375;56.24;49.97;11.60;216.3;129.6;
1-3376;56.26;49.97;11.50;216.3;129.6;
1-3377;56.28;49.97;11.30;216.3;129.7;
1-3378;56.29;49.97;11.30;216.3;129.7;
1-3379;56.31;49.97;11.30;216.3;129.8;
1-3380;56.33;49.97;11.40;216.3;129.9;
1-3381;56.34;49.97;11.20;216.3;129.9;
1-3382;56.36;49.97;11.50;216.3;130.0;
1-3383;56.38;49.97;11.40;216.3;130.0;
1-3384;56.39;49.97;11.30;216.4;130.1;
1-3385;56.41;49.97;11.20;216.3;130.2;
1-3386;56.43;49.97;11.60;216.3;130.2;
1-3387;56.44;49.97;11.20;216.4;130.3;
1-3388;56.46;49.97;11.20;216.3;130.3;
1-3389;56.48;49.97;11.30;216.3;130.4;
1-3390;56.49;49.97;11.30;216.3;130.4;
1-3391;56.51;49.97;11.20;216.4;130.5;
1-3392;56.53;49.97;11.40;216.3;130.6;
