D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0005.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-552;9.189;49.97;3.400;206.2;14.66;
1-553;9.205;49.97;3.400;206.2;14.68;
1-554;9.222;49.97;3.400;206.1;14.69;
1-555;9.239;49.97;3.400;206.2;14.71;
1-556;9.255;49.97;3.500;206.2;14.73;
1-557;9.272;49.97;3.400;206.2;14.75;
1-558;9.289;49.97;3.400;206.2;14.77;
1-559;9.305;49.97;3.400;206.2;14.78;
1-560;9.322;49.97;3.400;206.2;14.80;
1-561;9.339;49.97;3.400;206.2;14.82;
1-562;9.355;49.97;3.400;206.2;14.84;
1-563;9.372;49.97;3.400;206.2;14.86;
1-564;9.389;49.97;3.400;206.2;14.87;
1-565;9.405;49.97;3.400;206.3;14.89;
1-566;9.422;49.97;3.400;206.3;14.91;
1-567;9.439;49.97;3.500;206.3;14.93;
1-568;9.455;49.97;3.400;206.3;14.95;
1-569;9.472;49.97;3.400;206.3;14.96;
1-570;9.489;49.97;3.400;206.3;14.98;
1-571;9.505;49.97;3.400;206.3;15.00;
1-572;9.522;49.97;3.400;206.3;15.02;
1-573;9.539;49.97;3.500;206.3;15.03;
1-574;9.555;49.97;3.500;206.4;15.05;
1-575;9.572;49.97;3.400;206.3;15.07;
1-576;9.589;49.97;3.400;206.4;15.09;
1-577;9.605;49.97;3.400;206.4;15.11;
1-578;9.622;49.97;3.400;206.4;15.12;
1-579;9.639;49.97;3.400;206.4;15.14;
1-580;9.655;49.97;3.500;206.4;15.16;
1-581;9.672;49.97;3.400;206.4;15.18;
1-582;9.689;49.97;3.400;206.4;15.20;
1-583;9.705;49.97;3.400;206.4;15.21;
1-584;9.722;49.97;3.400;206.4;15.23;
1-585;9.739;49.97;3.500;206.4;15.25;
1-586;9.755;49.97;3.400;206.4;15.27;
1-587;9.772;49.97;3.500;206.4;15.29;
1-588;9.789;49.97;3.400;206.4;15.30;
1-589;9.805;49.97;3.400;206.4;15.32;
1-590;9.822;49.97;3.400;206.5;15.34;
1-591;9.839;49.97;3.500;206.5;15.36;
1-592;9.855;49.97;3.500;206.5;15.38;
1-593;9.872;49.97;3.400;206.5;15.39;
1-594;9.889;49.97;3.400;206.5;15.41;
1-595;9.905;49.97;3.400;206.5;15.43;
1-596;9.922;49.97;3.400;206.5;15.45;
1-597;9.939;49.97;3.400;206.5;15.46;
1-598;9.955;49.97;3.400;206.5;15.48;
1-599;9.972;49.97;3.500;206.5;15.50;
1-600;9.989;49.97;3.400;206.5;15.52;
1-601;10.01;49.97;3.400;206.5;15.54;
1-602;10.02;49.97;3.400;206.5;15.55;
1-603;10.04;49.97;3.400;206.5;15.57;
1-604;10.06;49.97;3.400;206.5;15.59;
1-605;10.07;49.97;3.400;206.5;15.61;
1-606;10.09;49.97;3.400;206.5;15.63;
1-607;10.11;49.97;3.400;206.6;15.64;
1-608;10.12;49.97;3.400;206.6;15.66;
1-609;10.14;49.97;3.400;206.6;15.68;
1-610;10.16;49.97;3.400;206.6;15.70;
1-611;10.17;49.97;3.400;206.6;15.71;
1-612;10.19;49.97;3.400;206.6;15.73;
1-613;10.21;49.97;3.400;206.6;15.75;
1-614;10.22;49.97;3.400;206.6;15.77;
1-615;10.24;49.97;3.400;206.6;15.79;
1-616;10.26;49.97;3.400;206.6;15.80;
1-617;10.27;49.97;3.400;206.6;15.82;
1-618;10.29;49.97;3.400;206.6;15.84;
1-619;10.31;49.97;3.400;206.6;15.86;
1-620;10.32;49.97;3.300;206.6;15.87;
1-621;10.34;49.97;3.400;206.6;15.89;
1-622;10.36;49.97;3.400;206.7;15.91;
1-623;10.37;49.97;3.500;206.7;15.93;
1-624;10.39;49.97;3.400;206.7;15.95;
1-625;10.41;49.97;3.400;206.7;15.96;
1-626;10.42;49.97;3.400;206.7;15.98;
1-627;10.44;49.97;3.400;206.7;16.00;
1-628;10.46;49.97;3.400;206.7;16.02;
1-629;10.47;49.97;3.400;206.7;16.03;
1-630;10.49;49.97;3.400;206.7;16.05;
1-631;10.51;49.97;3.400;206.7;16.07;
1-632;10.52;49.97;3.400;206.7;16.09;
1-633;10.54;49.97;3.400;206.7;16.11;
1-634;10.56;49.97;3.400;206.7;16.12;
1-635;10.57;49.97;3.400;206.7;16.14;
1-636;10.59;49.97;3.400;206.7;16.16;
1-637;10.61;49.97;3.400;206.7;16.18;
1-638;10.62;49.97;3.300;206.7;16.19;
1-639;10.64;49.97;3.400;206.7;16.21;
1-640;10.66;49.97;3.400;206.7;16.23;
1-641;10.67;49.97;3.400;206.7;16.25;
1-642;10.69;49.97;3.400;206.7;16.27;
1-643;10.71;49.97;3.400;206.7;16.28;
1-644;10.72;49.97;3.400;206.7;16.30;
1-645;10.74;49.97;3.400;206.7;16.32;
1-646;10.76;49.97;3.400;206.7;16.34;
1-647;10.77;49.97;3.400;206.8;16.35;
1-648;10.79;49.97;3.400;206.8;16.37;
1-649;10.81;49.97;3.300;206.8;16.39;
1-650;10.82;49.97;3.400;206.8;16.41;
1-651;10.84;49.97;3.400;206.8;16.43;
1-652;10.86;49.97;3.400;206.8;16.44;
1-653;10.87;49.97;3.400;206.8;16.46;
1-654;10.89;49.97;3.400;206.8;16.48;
1-655;10.91;49.97;3.400;206.8;16.50;
1-656;10.92;49.97;3.300;206.8;16.51;
1-657;10.94;49.97;3.400;206.8;16.53;
1-658;10.96;49.97;3.400;206.8;16.55;
1-659;10.97;49.97;3.400;206.8;16.57;
1-660;10.99;49.97;3.400;206.8;16.58;
1-661;11.01;49.97;3.400;206.8;16.60;
1-662;11.02;49.97;3.400;206.8;16.62;
1-663;11.04;49.97;3.300;206.8;16.64;
1-664;11.06;49.97;3.400;206.8;16.66;
1-665;11.07;49.97;3.400;206.8;16.67;
1-666;11.09;49.97;3.400;206.8;16.69;
1-667;11.11;49.97;3.400;206.8;16.71;
1-668;11.12;49.97;3.400;206.8;16.73;
1-669;11.14;49.97;3.400;206.9;16.74;
1-670;11.16;49.97;3.400;206.9;16.76;
1-671;11.17;49.97;3.400;206.9;16.78;
1-672;11.19;49.97;3.400;206.9;16.80;
1-673;11.21;49.97;3.400;206.9;16.82;
1-674;11.22;49.97;3.300;206.9;16.83;
1-675;11.24;49.97;3.400;206.9;16.85;
1-676;11.26;49.97;3.400;206.9;16.87;
1-677;11.27;49.97;3.400;206.9;16.89;
1-678;11.29;49.97;3.400;206.9;16.90;
1-679;11.31;49.97;3.400;206.9;16.92;
1-680;11.32;49.97;3.400;206.9;16.94;
1-681;11.34;49.97;3.300;206.9;16.96;
1-682;11.36;49.97;3.400;206.9;16.97;
1-683;11.37;49.97;3.300;206.9;16.99;
1-684;11.39;49.97;3.400;206.9;17.01;
1-685;11.41;49.97;3.400;206.9;17.03;
1-686;11.42;49.97;3.400;206.9;17.05;
1-687;11.44;49.97;3.300;206.9;17.06;
1-688;11.46;49.97;3.400;207.0;17.08;
1-689;11.47;49.97;3.400;207.0;17.10;
1-690;11.49;49.97;3.400;207.0;17.12;
1-691;11.51;49.97;3.400;207.0;17.13;
1-692;11.52;49.97;3.400;207.0;17.15;
1-693;11.54;49.97;3.300;207.0;17.17;
1-694;11.56;49.97;3.300;207.0;17.19;
1-695;11.57;49.97;3.400;207.0;17.20;
1-696;11.59;49.97;3.400;207.0;17.22;
1-697;11.61;49.97;3.300;207.0;17.24;
1-698;11.62;49.97;3.400;207.0;17.26;
1-699;11.64;49.97;3.300;207.0;17.27;
1-700;11.66;49.97;3.400;207.0;17.29;
1-701;11.67;49.97;3.300;207.0;17.31;
1-702;11.69;49.97;3.400;207.0;17.33;
1-703;11.71;49.97;3.300;207.0;17.34;
1-704;11.72;49.97;3.400;207.0;17.36;
1-705;11.74;49.97;3.300;207.0;17.38;
1-706;11.76;49.97;3.400;207.0;17.40;
1-707;11.77;49.97;3.400;207.0;17.41;
1-708;11.79;49.97;3.400;207.0;17.43;
1-709;11.81;49.97;3.400;207.0;17.45;
1-710;11.82;49.97;3.300;207.0;17.47;
1-711;11.84;49.97;3.400;207.0;17.49;
1-712;11.86;49.97;3.400;207.0;17.50;
1-713;11.87;49.97;3.400;207.0;17.52;
1-714;11.89;49.97;3.400;207.0;17.54;
1-715;11.91;49.97;3.300;207.0;17.56;
1-716;11.92;49.97;3.400;207.0;17.57;
1-717;11.94;49.97;3.300;207.0;17.59;
1-718;11.96;49.97;3.400;207.0;17.61;
1-719;11.97;49.97;3.400;207.1;17.63;
1-720;11.99;49.97;3.400;207.1;17.64;
1-721;12.01;49.97;3.400;207.1;17.66;
1-722;12.02;49.97;3.400;207.1;17.68;
1-723;12.04;49.97;3.400;207.1;17.70;
1-724;12.06;49.97;3.400;207.1;17.72;
1-725;12.07;49.97;3.400;207.1;17.73;
1-726;12.09;49.97;3.400;207.1;17.75;
1-727;12.11;49.97;3.400;207.1;17.77;
1-728;12.12;49.97;3.300;207.1;17.79;
1-729;12.14;49.97;3.400;207.1;17.80;
1-730;12.16;49.97;3.300;207.1;17.82;
1-731;12.17;49.97;3.400;207.1;17.84;
1-732;12.19;49.97;3.400;207.1;17.86;
1-733;12.21;49.97;3.300;207.1;17.87;
1-734;12.22;49.97;3.400;207.1;17.89;
1-735;12.24;49.97;3.300;207.1;17.91;
1-736;12.26;49.97;3.400;207.1;17.93;
1-737;12.27;49.97;3.300;207.1;17.94;
1-738;12.29;49.97;3.400;207.1;17.96;
1-739;12.31;49.97;3.300;207.1;17.98;
1-740;12.32;49.97;3.300;207.1;18.00;
1-741;12.34;49.97;3.300;207.1;18.01;
1-742;12.36;49.97;3.400;207.1;18.03;
1-743;12.37;49.97;3.300;207.2;18.05;
1-744;12.39;49.97;3.300;207.2;18.07;
1-745;12.41;49.97;3.300;207.2;18.08;
1-746;12.42;49.97;3.300;207.2;18.10;
1-747;12.44;49.97;3.300;207.2;18.12;
1-748;12.46;49.97;3.300;207.2;18.14;
1-749;12.47;49.97;3.400;207.2;18.15;
1-750;12.49;49.97;3.400;207.2;18.17;
1-751;12.51;49.97;3.300;207.2;18.19;
1-752;12.52;49.97;3.400;207.2;18.21;
1-753;12.54;49.97;3.300;207.2;18.22;
1-754;12.56;49.97;3.400;207.2;18.24;
1-755;12.57;49.97;3.300;207.2;18.26;
1-756;12.59;49.97;3.300;207.2;18.28;
1-757;12.61;49.97;3.300;207.2;18.29;
1-758;12.62;49.97;3.400;207.2;18.31;
1-759;12.64;49.97;3.300;207.2;18.33;
1-760;12.66;49.97;3.300;207.2;18.35;
1-761;12.67;49.97;3.400;207.2;18.36;
1-762;12.69;49.97;3.400;207.2;18.38;
1-763;12.71;49.97;3.400;207.2;18.40;
1-764;12.72;49.97;3.300;207.2;18.42;
1-765;12.74;49.97;3.300;207.2;18.43;
1-766;12.76;49.97;3.300;207.2;18.45;
1-767;12.77;49.97;3.300;207.2;18.47;
1-768;12.79;49.97;3.300;207.2;18.49;
1-769;12.81;49.97;3.300;207.2;18.50;
1-770;12.82;49.97;3.400;207.2;18.52;
1-771;12.84;49.97;3.300;207.2;18.54;
1-772;12.86;49.97;3.300;207.2;18.55;
1-773;12.87;49.97;3.300;207.2;18.57;
1-774;12.89;49.97;3.400;207.2;18.59;
1-775;12.91;49.97;3.300;207.2;18.61;
1-776;12.92;49.97;3.300;207.2;18.62;
1-777;12.94;49.97;3.300;207.2;18.64;
1-778;12.96;49.97;3.300;207.2;18.66;
1-779;12.97;49.97;3.400;207.2;18.68;
1-780;12.99;49.97;3.400;207.2;18.69;
1-781;13.01;49.97;3.300;207.3;18.71;
1-782;13.02;49.97;3.300;207.2;18.73;
1-783;13.04;49.97;3.300;207.2;18.75;
1-784;13.06;49.97;3.300;207.2;18.76;
1-785;13.07;49.97;3.400;207.3;18.78;
1-786;13.09;49.97;3.300;207.3;18.80;
1-787;13.11;49.97;3.300;207.2;18.82;
1-788;13.12;49.97;3.400;207.2;18.83;
1-789;13.14;49.97;3.300;207.3;18.85;
1-790;13.16;49.97;3.300;207.3;18.87;
1-791;13.17;49.97;3.400;207.3;18.89;
1-792;13.19;49.97;3.400;207.3;18.90;
1-793;13.21;49.97;3.300;207.3;18.92;
1-794;13.22;49.97;3.400;207.3;18.94;
1-795;13.24;49.97;3.400;207.3;18.96;
1-796;13.26;49.97;3.300;207.3;18.97;
1-797;13.27;49.97;3.300;207.3;18.99;
1-798;13.29;49.97;3.300;207.3;19.01;
1-799;13.31;49.97;3.400;207.3;19.03;
1-800;13.32;49.97;3.300;207.3;19.04;
1-801;13.34;49.97;3.300;207.3;19.06;
1-802;13.36;49.97;3.300;207.3;19.08;
1-803;13.37;49.97;3.400;207.3;19.10;
1-804;13.39;49.97;3.300;207.3;19.11;
1-805;13.41;49.97;3.300;207.3;19.13;
1-806;13.42;49.97;3.300;207.3;19.15;
1-807;13.44;49.97;3.300;207.3;19.16;
1-808;13.46;49.97;3.300;207.3;19.18;
1-809;13.47;49.97;3.400;207.3;19.20;
1-810;13.49;49.97;3.300;207.3;19.22;
1-811;13.51;49.97;3.300;207.3;19.23;
1-812;13.52;49.97;3.300;207.3;19.25;
1-813;13.54;49.97;3.400;207.3;19.27;
1-814;13.56;49.97;3.300;207.3;19.29;
1-815;13.57;49.97;3.300;207.3;19.30;
1-816;13.59;49.97;3.300;207.3;19.32;
1-817;13.61;49.97;3.400;207.3;19.34;
1-818;13.62;49.97;3.300;207.3;19.36;
1-819;13.64;49.97;3.300;207.3;19.37;
1-820;13.66;49.97;3.300;207.3;19.39;
1-821;13.67;49.97;3.300;207.3;19.41;
1-822;13.69;49.97;3.300;207.3;19.43;
1-823;13.71;49.97;3.300;207.3;19.44;
1-824;13.72;49.97;3.300;207.3;19.46;
1-825;13.74;49.97;3.300;207.3;19.48;
1-826;13.76;49.97;3.300;207.3;19.49;
1-827;13.77;49.97;3.300;207.3;19.51;
1-828;13.79;49.97;3.300;207.3;19.53;
1-829;13.81;49.97;3.300;207.3;19.55;
1-830;13.82;49.97;3.300;207.3;19.56;
1-831;13.84;49.97;3.300;207.4;19.58;
1-832;13.86;49.97;3.300;207.4;19.60;
1-833;13.87;49.97;3.300;207.4;19.62;
1-834;13.89;49.97;3.300;207.4;19.63;
1-835;13.91;49.97;3.300;207.4;19.65;
1-836;13.92;49.97;3.300;207.4;19.67;
1-837;13.94;49.97;3.400;207.4;19.68;
1-838;13.96;49.97;3.300;207.3;19.70;
1-839;13.97;49.97;3.300;207.4;19.72;
1-840;13.99;49.97;3.300;207.4;19.74;
1-841;14.01;49.97;3.300;207.4;19.75;
1-842;14.02;49.97;3.300;207.4;19.77;
1-843;14.04;49.97;3.300;207.4;19.79;
1-844;14.06;49.97;3.300;207.4;19.81;
1-845;14.07;49.97;3.300;207.4;19.82;
1-846;14.09;49.97;3.300;207.4;19.84;
1-847;14.11;49.97;3.300;207.4;19.86;
1-848;14.12;49.97;3.300;207.4;19.88;
1-849;14.14;49.97;3.300;207.4;19.89;
1-850;14.16;49.97;3.300;207.4;19.91;
1-851;14.17;49.97;3.300;207.4;19.93;
1-852;14.19;49.97;3.300;207.4;19.94;
1-853;14.21;49.97;3.400;207.4;19.96;
1-854;14.22;49.97;3.300;207.4;19.98;
1-855;14.24;49.97;3.300;207.4;20.00;
1-856;14.26;49.97;3.300;207.4;20.01;
1-857;14.27;49.97;3.300;207.4;20.03;
1-858;14.29;49.97;3.300;207.4;20.05;
1-859;14.31;49.97;3.300;207.4;20.07;
1-860;14.32;49.97;3.400;207.4;20.08;
1-861;14.34;49.97;3.300;207.4;20.10;
1-862;14.36;49.97;3.300;207.4;20.12;
1-863;14.37;49.97;3.300;207.4;20.14;
1-864;14.39;49.97;3.400;207.4;20.15;
1-865;14.41;49.97;3.400;207.4;20.17;
1-866;14.42;49.97;3.300;207.4;20.19;
1-867;14.44;49.97;3.400;207.4;20.21;
1-868;14.46;49.97;3.300;207.4;20.22;
1-869;14.47;49.97;3.300;207.4;20.24;
1-870;14.49;49.97;3.300;207.4;20.26;
1-871;14.51;49.97;3.400;207.4;20.28;
1-872;14.52;49.97;3.400;207.4;20.29;
1-873;14.54;49.97;3.400;207.4;20.31;
1-874;14.56;49.97;3.300;207.4;20.33;
1-875;14.57;49.97;3.300;207.4;20.35;
1-876;14.59;49.97;3.400;207.4;20.36;
1-877;14.61;49.97;3.300;207.4;20.38;
1-878;14.62;49.97;3.300;207.4;20.40;
1-879;14.64;49.97;3.300;207.4;20.42;
1-880;14.66;49.97;3.300;207.4;20.43;
1-881;14.67;49.97;3.300;207.4;20.45;
1-882;14.69;49.97;3.400;207.4;20.47;
1-883;14.71;49.97;3.400;207.4;20.48;
1-884;14.72;49.97;3.300;207.4;20.50;
1-885;14.74;49.97;3.300;207.4;20.52;
1-886;14.76;49.97;3.200;207.4;20.54;
1-887;14.77;49.97;3.300;207.5;20.55;
1-888;14.79;49.97;3.300;207.4;20.57;
1-889;14.81;49.97;3.300;207.4;20.59;
1-890;14.82;49.97;3.300;207.4;20.61;
1-891;14.84;49.97;3.300;207.5;20.62;
1-892;14.86;49.97;3.300;207.5;20.64;
1-893;14.87;49.97;3.300;207.5;20.66;
1-894;14.89;49.97;3.300;207.5;20.67;
1-895;14.91;49.97;3.300;207.5;20.69;
1-896;14.92;49.97;3.400;207.5;20.71;
1-897;14.94;49.97;3.300;207.5;20.73;
1-898;14.96;49.97;3.300;207.5;20.74;
1-899;14.97;49.97;3.300;207.5;20.76;
1-900;14.99;49.97;3.300;207.5;20.78;
1-901;15.01;49.97;3.300;207.5;20.80;
1-902;15.02;49.97;3.300;207.5;20.81;
1-903;15.04;49.97;3.300;207.5;20.83;
1-904;15.06;49.97;3.300;207.5;20.85;
1-905;15.07;49.97;3.300;207.5;20.87;
1-906;15.09;49.97;3.300;207.5;20.88;
1-907;15.11;49.97;3.300;207.5;20.90;
1-908;15.12;49.97;3.300;207.5;20.92;
1-909;15.14;49.97;3.300;207.5;20.93;
1-910;15.16;49.97;3.300;207.5;20.95;
1-911;15.17;49.97;3.300;207.5;20.97;
1-912;15.19;49.97;3.300;207.5;20.99;
1-913;15.21;49.97;3.300;207.5;21.00;
1-914;15.22;49.97;3.400;207.5;21.02;
1-915;15.24;49.97;3.300;207.5;21.04;
1-916;15.26;49.97;3.300;207.5;21.06;
1-917;15.27;49.97;3.300;207.5;21.07;
1-918;15.29;49.97;3.300;207.5;21.09;
1-919;15.31;49.97;3.300;207.5;21.11;
1-920;15.32;49.97;3.300;207.5;21.12;
1-921;15.34;49.97;3.300;207.5;21.14;
1-922;15.36;49.97;3.300;207.5;21.16;
1-923;15.37;49.97;3.300;207.5;21.18;
1-924;15.39;49.97;3.300;207.5;21.19;
1-925;15.41;49.97;3.300;207.5;21.21;
1-926;15.42;49.97;3.300;207.5;21.23;
1-927;15.44;49.97;3.300;207.5;21.25;
1-928;15.46;49.97;3.300;207.5;21.26;
1-929;15.47;49.97;3.300;207.6;21.28;
1-930;15.49;49.97;3.300;207.5;21.30;
1-931;15.51;49.97;3.300;207.6;21.31;
1-932;15.52;49.97;3.400;207.5;21.33;
1-933;15.54;49.97;3.300;207.5;21.35;
1-934;15.56;49.97;3.300;207.5;21.37;
1-935;15.57;49.97;3.300;207.5;21.38;
1-936;15.59;49.97;3.300;207.6;21.40;
1-937;15.61;49.97;3.300;207.6;21.42;
1-938;15.62;49.97;3.400;207.5;21.44;
1-939;15.64;49.97;3.400;207.6;21.45;
1-940;15.66;49.97;3.400;207.6;21.47;
1-941;15.67;49.97;3.300;207.6;21.49;
1-942;15.69;49.97;3.300;207.6;21.51;
1-943;15.71;49.97;3.400;207.6;21.52;
1-944;15.72;49.97;3.300;207.6;21.54;
1-945;15.74;49.97;3.300;207.6;21.56;
1-946;15.76;49.97;3.400;207.6;21.58;
1-947;15.77;49.97;3.300;207.6;21.59;
1-948;15.79;49.97;3.300;207.6;21.61;
1-949;15.81;49.97;3.300;207.6;21.63;
1-950;15.82;49.97;3.300;207.6;21.65;
1-951;15.84;49.97;3.300;207.6;21.66;
1-952;15.86;49.97;3.300;207.6;21.68;
1-953;15.87;49.97;3.300;207.6;21.70;
1-954;15.89;49.97;3.400;207.6;21.72;
1-955;15.91;49.97;3.400;207.6;21.73;
1-956;15.92;49.97;3.400;207.6;21.75;
1-957;15.94;49.97;3.300;207.6;21.77;
1-958;15.96;49.97;3.300;207.6;21.79;
1-959;15.97;49.97;3.400;207.6;21.80;
1-960;15.99;49.97;3.400;207.6;21.82;
1-961;16.01;49.97;3.400;207.6;21.84;
1-962;16.02;49.97;3.500;207.6;21.86;
1-963;16.04;49.97;3.400;207.6;21.87;
1-964;16.06;49.97;3.500;207.6;21.89;
1-965;16.07;49.97;3.400;207.6;21.91;
1-966;16.09;49.97;3.400;207.6;21.93;
1-967;16.11;49.97;3.400;207.6;21.95;
1-968;16.12;49.97;3.400;207.6;21.96;
1-969;16.14;49.97;3.300;207.6;21.98;
1-970;16.16;49.97;3.400;207.6;22.00;
1-971;16.17;49.97;3.300;207.6;22.02;
1-972;16.19;49.97;3.300;207.6;22.03;
1-973;16.21;49.97;3.400;207.6;22.05;
1-974;16.22;49.97;3.300;207.6;22.07;
1-975;16.24;49.97;3.300;207.6;22.09;
1-976;16.26;49.97;3.400;207.6;22.10;
1-977;16.27;49.97;3.400;207.6;22.12;
1-978;16.29;49.97;3.400;207.6;22.14;
1-979;16.31;49.97;3.400;207.6;22.16;
1-980;16.32;49.97;3.400;207.6;22.18;
1-981;16.34;49.97;3.300;207.6;22.19;
1-982;16.36;49.97;3.400;207.6;22.21;
1-983;16.37;49.97;3.300;207.6;22.23;
1-984;16.39;49.97;3.300;207.6;22.25;
1-985;16.41;49.97;3.300;207.6;22.26;
1-986;16.42;49.97;3.400;207.6;22.28;
1-987;16.44;49.97;3.300;207.6;22.30;
1-988;16.46;49.97;3.300;207.6;22.31;
1-989;16.47;49.97;3.400;207.6;22.33;
1-990;16.49;49.97;3.400;207.6;22.35;
1-991;16.51;49.97;3.400;207.6;22.37;
1-992;16.52;49.97;3.400;207.6;22.39;
1-993;16.54;49.97;3.300;207.6;22.40;
1-994;16.56;49.97;3.300;207.6;22.42;
1-995;16.57;49.97;3.300;207.6;22.44;
1-996;16.59;49.97;3.300;207.6;22.45;
1-997;16.61;49.97;3.300;207.6;22.47;
1-998;16.62;49.97;3.400;207.6;22.49;
1-999;16.64;49.97;3.400;207.6;22.51;
1-1000;16.66;49.97;3.400;207.6;22.53;
1-1001;16.67;49.97;3.300;207.6;22.54;
1-1002;16.69;49.97;3.400;207.6;22.56;
1-1003;16.71;49.97;3.400;207.6;22.58;
1-1004;16.72;49.97;3.400;207.6;22.60;
1-1005;16.74;49.97;3.400;207.6;22.61;
1-1006;16.76;49.97;3.400;207.6;22.63;
1-1007;16.77;49.97;3.400;207.6;22.65;
1-1008;16.79;49.97;3.400;207.6;22.67;
1-1009;16.81;49.97;3.400;207.6;22.68;
1-1010;16.82;49.97;3.400;207.6;22.70;
1-1011;16.84;49.97;3.400;207.6;22.72;
1-1012;16.86;49.97;3.400;207.6;22.74;
1-1013;16.87;49.97;3.400;207.6;22.76;
1-1014;16.89;49.97;3.400;207.6;22.77;
1-1015;16.91;49.97;3.400;207.6;22.79;
1-1016;16.92;49.97;3.400;207.6;22.81;
1-1017;16.94;49.97;3.400;207.6;22.83;
1-1018;16.96;49.97;3.400;207.6;22.85;
1-1019;16.97;49.97;3.300;207.6;22.86;
1-1020;16.99;49.97;3.400;207.6;22.88;
1-1021;17.01;49.97;3.400;207.6;22.90;
1-1022;17.02;49.97;3.400;207.6;22.92;
1-1023;17.04;49.97;3.400;207.6;22.93;
1-1024;17.06;49.97;3.400;207.6;22.95;
1-1025;17.07;49.97;3.500;207.6;22.97;
1-1026;17.09;49.97;3.400;207.6;22.99;
1-1027;17.11;49.97;3.500;207.6;23.01;
1-1028;17.12;49.97;3.400;207.6;23.02;
1-1029;17.14;49.97;3.400;207.7;23.04;
1-1030;17.16;49.97;3.400;207.7;23.06;
1-1031;17.17;49.97;3.400;207.6;23.08;
1-1032;17.19;49.97;3.400;207.7;23.09;
1-1033;17.21;49.97;3.400;207.7;23.11;
1-1034;17.22;49.97;3.400;207.7;23.13;
1-1035;17.24;49.97;3.400;207.7;23.15;
1-1036;17.26;49.97;3.400;207.7;23.17;
1-1037;17.27;49.97;3.400;207.7;23.18;
1-1038;17.29;49.97;3.300;207.7;23.20;
1-1039;17.31;49.97;3.400;207.7;23.22;
1-1040;17.32;49.97;3.400;207.7;23.24;
1-1041;17.34;49.97;3.400;207.7;23.25;
1-1042;17.36;49.97;3.400;207.7;23.27;
1-1043;17.37;49.97;3.400;207.7;23.29;
1-1044;17.39;49.97;3.400;207.7;23.31;
1-1045;17.41;49.97;3.400;207.7;23.33;
1-1046;17.42;49.97;3.400;207.7;23.34;
1-1047;17.44;49.97;3.400;207.7;23.36;
1-1048;17.46;49.97;3.400;207.7;23.38;
1-1049;17.47;49.97;3.400;207.7;23.40;
1-1050;17.49;49.97;3.400;207.7;23.41;
1-1051;17.51;49.97;3.400;207.7;23.43;
1-1052;17.52;49.97;3.400;207.7;23.45;
1-1053;17.54;49.97;3.400;207.7;23.47;
1-1054;17.56;49.97;3.400;207.7;23.49;
1-1055;17.57;49.97;3.400;207.7;23.50;
1-1056;17.59;49.97;3.400;207.7;23.52;
1-1057;17.61;49.97;3.400;207.7;23.54;
1-1058;17.62;49.97;3.400;207.7;23.56;
1-1059;17.64;49.97;3.400;207.7;23.57;
1-1060;17.66;49.97;3.400;207.7;23.59;
1-1061;17.67;49.97;3.500;207.7;23.61;
1-1062;17.69;49.97;3.400;207.7;23.63;
1-1063;17.71;49.97;3.500;207.7;23.65;
1-1064;17.72;49.97;3.400;207.7;23.66;
1-1065;17.74;49.97;3.400;207.7;23.68;
1-1066;17.76;49.97;3.400;207.7;23.70;
1-1067;17.77;49.97;3.400;207.7;23.72;
1-1068;17.79;49.97;3.400;207.7;23.74;
1-1069;17.81;49.97;3.400;207.7;23.75;
1-1070;17.82;49.97;3.500;207.7;23.77;
1-1071;17.84;49.97;3.500;207.8;23.79;
1-1072;17.86;49.97;3.500;207.8;23.81;
1-1073;17.87;49.97;3.500;207.7;23.83;
1-1074;17.89;49.97;3.400;207.7;23.84;
1-1075;17.91;49.97;3.500;207.7;23.86;
1-1076;17.92;49.97;3.500;207.8;23.88;
1-1077;17.94;49.97;3.500;207.8;23.90;
1-1078;17.96;49.97;3.500;207.8;23.92;
1-1079;17.97;49.97;3.500;207.8;23.94;
1-1080;17.99;49.97;3.400;207.8;23.95;
1-1081;18.01;49.97;3.500;207.8;23.97;
1-1082;18.02;49.97;3.500;207.8;23.99;
1-1083;18.04;49.97;3.500;207.8;24.01;
1-1084;18.06;49.97;3.500;207.8;24.03;
1-1085;18.07;49.97;3.500;207.8;24.05;
1-1086;18.09;49.97;3.500;207.8;24.06;
1-1087;18.11;49.97;3.500;207.8;24.08;
1-1088;18.12;49.97;3.500;207.8;24.10;
1-1089;18.14;49.97;3.500;207.8;24.12;
1-1090;18.16;49.97;3.500;207.8;24.14;
1-1091;18.17;49.97;3.500;207.8;24.16;
1-1092;18.19;49.97;3.500;207.8;24.17;
1-1093;18.21;49.97;3.500;207.8;24.19;
1-1094;18.22;49.97;3.500;207.8;24.21;
1-1095;18.24;49.97;3.500;207.8;24.23;
1-1096;18.26;49.97;3.500;207.8;24.25;
1-1097;18.27;49.97;3.500;207.8;24.27;
1-1098;18.29;49.97;3.400;207.8;24.28;
1-1099;18.31;49.97;3.500;207.8;24.30;
1-1100;18.32;49.97;3.500;207.8;24.32;
1-1101;18.34;49.97;3.500;207.8;24.34;
1-1102;18.36;49.97;3.500;207.8;24.36;
