D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0012.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1637;27.28;49.97;14.30;215.1;43.40;
1-1638;27.29;49.97;14.90;215.2;43.48;
1-1639;27.31;49.97;14.70;215.2;43.56;
1-1640;27.33;49.97;14.80;215.2;43.63;
1-1641;27.34;49.97;15.20;215.2;43.71;
1-1642;27.36;49.97;15.00;215.2;43.79;
1-1643;27.38;49.97;14.90;215.3;43.87;
1-1644;27.39;49.97;14.70;215.4;43.95;
1-1645;27.41;49.97;14.60;215.4;44.02;
1-1646;27.43;49.97;14.60;215.4;44.10;
1-1647;27.44;49.97;15.00;215.5;44.18;
1-1648;27.46;49.97;15.40;215.5;44.26;
1-1649;27.48;49.97;15.00;215.5;44.34;
1-1650;27.49;49.97;15.30;215.5;44.41;
1-1651;27.51;49.97;15.50;215.6;44.50;
1-1652;27.53;49.97;15.50;215.6;44.58;
1-1653;27.54;49.97;15.60;215.6;44.66;
1-1654;27.56;49.97;15.60;215.7;44.74;
1-1655;27.58;49.97;15.50;215.8;44.82;
1-1656;27.59;49.97;15.20;215.8;44.90;
1-1657;27.61;49.97;15.40;215.8;44.98;
1-1658;27.63;49.97;15.50;215.9;45.06;
1-1659;27.64;49.97;15.50;215.9;45.14;
1-1660;27.66;49.97;16.00;215.9;45.23;
1-1661;27.68;49.97;15.50;216.0;45.31;
1-1662;27.69;49.97;15.60;216.1;45.39;
1-1663;27.71;49.97;15.70;216.1;45.47;
1-1664;27.73;49.97;15.80;216.1;45.55;
1-1665;27.74;49.97;15.60;216.2;45.64;
1-1666;27.76;49.97;15.80;216.2;45.72;
1-1667;27.78;49.97;15.30;216.2;45.80;
1-1668;27.79;49.97;15.10;216.2;45.88;
1-1669;27.81;49.97;15.60;216.3;45.96;
1-1670;27.83;49.97;15.60;216.3;46.04;
1-1671;27.84;49.97;15.30;216.4;46.12;
1-1672;27.86;49.97;14.90;216.4;46.20;
1-1673;27.88;49.97;14.90;216.4;46.28;
1-1674;27.89;49.97;14.90;216.5;46.36;
1-1675;27.91;49.97;14.70;216.5;46.43;
1-1676;27.93;49.97;15.10;216.6;46.51;
1-1677;27.94;49.97;14.40;216.6;46.59;
1-1678;27.96;49.97;14.80;216.6;46.67;
1-1679;27.98;49.97;14.50;216.6;46.74;
1-1680;27.99;49.97;14.20;216.7;46.82;
1-1681;28.01;49.97;13.70;216.7;46.89;
1-1682;28.03;49.97;14.00;216.7;46.96;
1-1683;28.04;49.97;13.40;216.7;47.03;
1-1684;28.06;49.97;13.30;216.7;47.10;
1-1685;28.08;49.97;12.60;216.7;47.17;
1-1686;28.09;49.97;12.10;216.7;47.24;
1-1687;28.11;49.97;12.50;216.7;47.30;
1-1688;28.13;49.97;12.20;216.7;47.37;
1-1689;28.14;49.97;11.90;216.7;47.43;
1-1690;28.16;49.97;11.40;216.7;47.49;
1-1691;28.18;49.97;11.20;216.7;47.55;
1-1692;28.19;49.97;11.00;216.7;47.61;
1-1693;28.21;49.97;10.60;216.7;47.66;
1-1694;28.23;49.97;10.20;216.7;47.72;
1-1695;28.24;49.97;10.00;216.6;47.77;
1-1696;28.26;49.97;10.10;216.6;47.82;
1-1697;28.28;49.97;9.800;216.6;47.88;
1-1698;28.29;49.97;9.500;216.6;47.93;
1-1699;28.31;49.97;9.400;216.5;47.98;
1-1700;28.33;49.97;9.500;216.5;48.02;
1-1701;28.34;49.97;9.300;216.4;48.07;
1-1702;28.36;49.97;9.100;216.4;48.12;
1-1703;28.38;49.97;8.800;216.3;48.17;
1-1704;28.39;49.97;8.300;216.3;48.21;
1-1705;28.41;49.97;8.300;216.3;48.26;
1-1706;28.43;49.97;8.200;216.2;48.30;
1-1707;28.44;49.97;8.100;216.2;48.34;
1-1708;28.46;49.97;8.100;216.1;48.39;
1-1709;28.48;49.97;7.900;216.1;48.43;
1-1710;28.49;49.97;7.500;216.0;48.47;
1-1711;28.51;49.97;7.900;216.0;48.51;
1-1712;28.53;49.97;7.700;215.9;48.55;
1-1713;28.54;49.97;7.900;215.9;48.59;
1-1714;28.56;49.97;7.800;215.8;48.63;
1-1715;28.58;49.97;7.800;215.8;48.67;
1-1716;28.59;49.97;7.400;215.7;48.71;
1-1717;28.61;49.97;7.400;215.7;48.75;
1-1718;28.63;49.97;7.500;215.6;48.79;
1-1719;28.64;49.97;7.400;215.5;48.83;
1-1720;28.66;49.97;7.400;215.5;48.87;
1-1721;28.68;49.97;7.300;215.4;48.91;
1-1722;28.69;49.97;7.300;215.4;48.94;
1-1723;28.71;49.97;7.600;215.3;48.98;
1-1724;28.73;49.97;7.600;215.3;49.02;
1-1725;28.74;49.97;7.700;215.2;49.06;
1-1726;28.76;49.97;7.100;215.2;49.10;
1-1727;28.78;49.97;7.300;215.2;49.14;
1-1728;28.79;49.97;7.300;215.1;49.18;
1-1729;28.81;49.97;7.700;215.1;49.22;
1-1730;28.83;49.97;7.100;215.0;49.25;
1-1731;28.84;49.97;7.900;215.0;49.29;
1-1732;28.86;49.97;7.700;215.0;49.33;
1-1733;28.88;49.97;7.400;215.0;49.37;
1-1734;28.89;49.97;7.200;215.0;49.41;
1-1735;28.91;49.97;7.900;214.9;49.45;
1-1736;28.93;49.97;7.700;214.9;49.49;
1-1737;28.94;49.97;7.300;214.9;49.53;
1-1738;28.96;49.97;7.500;214.9;49.57;
1-1739;28.98;49.97;7.600;214.9;49.61;
1-1740;28.99;49.97;7.200;214.9;49.65;
1-1741;29.01;49.97;7.500;214.9;49.69;
1-1742;29.03;49.97;7.700;214.8;49.73;
1-1743;29.04;49.97;7.900;214.8;49.77;
1-1744;29.06;49.97;8.000;214.8;49.81;
1-1745;29.08;49.97;8.100;214.8;49.85;
1-1746;29.09;49.97;8.300;214.8;49.89;
1-1747;29.11;49.97;7.800;214.8;49.94;
1-1748;29.13;49.97;7.500;214.8;49.98;
1-1749;29.14;49.97;7.900;214.8;50.02;
1-1750;29.16;49.97;7.200;214.7;50.06;
1-1751;29.18;49.97;7.100;214.7;50.09;
1-1752;29.19;49.97;7.500;214.6;50.13;
1-1753;29.21;49.97;7.700;214.6;50.17;
1-1754;29.23;49.97;7.300;214.5;50.21;
1-1755;29.24;49.97;7.300;214.5;50.25;
1-1756;29.26;49.97;6.700;214.4;50.29;
1-1757;29.28;49.97;6.800;214.3;50.32;
1-1758;29.29;49.97;6.500;214.3;50.36;
1-1759;29.31;49.97;6.600;214.2;50.39;
1-1760;29.33;49.97;6.900;214.1;50.43;
1-1761;29.34;49.97;6.600;214.1;50.46;
1-1762;29.36;49.97;6.300;214.0;50.50;
1-1763;29.38;49.97;6.800;214.0;50.53;
1-1764;29.39;49.97;7.000;213.9;50.57;
1-1765;29.41;49.97;6.700;213.9;50.60;
1-1766;29.43;49.97;7.000;213.8;50.64;
1-1767;29.44;49.97;6.700;213.8;50.67;
1-1768;29.46;49.97;7.000;213.8;50.71;
1-1769;29.48;49.97;6.900;213.8;50.75;
1-1770;29.49;49.97;7.200;213.7;50.78;
1-1771;29.51;49.97;8.000;213.7;50.82;
1-1772;29.53;49.97;7.200;213.7;50.86;
1-1773;29.54;49.97;7.300;213.7;50.90;
1-1774;29.56;49.97;7.100;213.7;50.94;
1-1775;29.58;49.97;7.300;213.7;50.97;
1-1776;29.59;49.97;7.000;213.7;51.01;
1-1777;29.61;49.97;6.900;213.7;51.05;
1-1778;29.63;49.97;6.700;213.6;51.08;
1-1779;29.64;49.97;6.800;213.6;51.12;
1-1780;29.66;49.97;7.100;213.6;51.16;
1-1781;29.68;49.97;7.400;213.5;51.19;
1-1782;29.69;49.97;7.300;213.5;51.23;
1-1783;29.71;49.97;7.000;213.5;51.27;
1-1784;29.73;49.97;7.200;213.5;51.31;
1-1785;29.74;49.97;6.800;213.5;51.34;
1-1786;29.76;49.97;7.100;213.4;51.38;
1-1787;29.78;49.97;7.000;213.4;51.42;
1-1788;29.79;49.97;7.400;213.4;51.45;
1-1789;29.81;49.97;7.300;213.4;51.49;
1-1790;29.83;49.97;6.800;213.4;51.53;
1-1791;29.84;49.97;6.600;213.3;51.56;
1-1792;29.86;49.97;7.000;213.3;51.60;
1-1793;29.88;49.97;7.000;213.3;51.64;
1-1794;29.89;49.97;6.700;213.3;51.67;
1-1795;29.91;49.97;6.700;213.3;51.71;
1-1796;29.93;49.97;7.100;213.2;51.74;
1-1797;29.94;49.97;6.900;213.2;51.78;
1-1798;29.96;49.97;6.900;213.2;51.82;
1-1799;29.98;49.97;7.400;213.2;51.85;
1-1800;29.99;49.97;7.000;213.2;51.89;
1-1801;30.01;49.97;7.200;213.2;51.93;
1-1802;30.03;49.97;7.700;213.2;51.97;
1-1803;30.04;49.97;7.100;213.2;52.01;
1-1804;30.06;49.97;7.100;213.2;52.04;
1-1805;30.08;49.97;7.600;213.2;52.08;
1-1806;30.09;49.97;7.600;213.2;52.12;
1-1807;30.11;49.97;6.900;213.2;52.16;
1-1808;30.13;49.97;7.600;213.2;52.20;
1-1809;30.14;49.97;7.500;213.2;52.24;
1-1810;30.16;49.97;7.700;213.2;52.28;
1-1811;30.18;49.97;7.500;213.2;52.32;
1-1812;30.19;49.97;7.600;213.1;52.36;
1-1813;30.21;49.97;7.800;213.1;52.40;
1-1814;30.23;49.97;7.800;213.1;52.44;
1-1815;30.24;49.97;7.600;213.1;52.48;
1-1816;30.26;49.97;7.500;213.0;52.52;
1-1817;30.28;49.97;8.000;213.0;52.56;
1-1818;30.29;49.97;7.300;213.0;52.60;
1-1819;30.31;49.97;7.200;213.0;52.64;
1-1820;30.33;49.97;7.500;213.0;52.67;
1-1821;30.34;49.97;7.400;213.0;52.71;
1-1822;30.36;49.97;7.500;213.0;52.75;
1-1823;30.38;49.97;7.800;213.0;52.79;
1-1824;30.39;49.97;8.200;213.0;52.83;
1-1825;30.41;49.97;7.700;213.0;52.88;
1-1826;30.43;49.97;7.900;213.0;52.92;
1-1827;30.44;49.97;7.900;213.0;52.96;
1-1828;30.46;49.97;8.000;213.0;53.00;
1-1829;30.48;49.97;8.000;213.0;53.04;
1-1830;30.49;49.97;7.700;213.0;53.08;
1-1831;30.51;49.97;7.900;213.0;53.12;
1-1832;30.53;49.97;8.100;213.0;53.17;
1-1833;30.54;49.97;7.900;213.0;53.21;
1-1834;30.56;49.97;8.000;213.0;53.25;
1-1835;30.58;49.97;8.300;213.0;53.29;
1-1836;30.59;49.97;8.000;213.0;53.33;
1-1837;30.61;49.97;7.400;213.0;53.37;
1-1838;30.63;49.97;7.500;213.0;53.41;
1-1839;30.64;49.97;7.600;213.0;53.45;
1-1840;30.66;49.97;7.800;212.9;53.49;
1-1841;30.68;49.97;7.400;212.9;53.53;
1-1842;30.69;49.97;7.300;212.9;53.57;
1-1843;30.71;49.97;7.000;212.9;53.61;
1-1844;30.73;49.97;7.300;212.8;53.65;
1-1845;30.74;49.97;7.100;212.8;53.68;
1-1846;30.76;49.97;7.200;212.8;53.72;
1-1847;30.78;49.97;7.600;212.8;53.76;
1-1848;30.79;49.97;7.200;212.8;53.80;
1-1849;30.81;49.97;7.400;212.8;53.84;
1-1850;30.83;49.97;7.600;212.8;53.88;
1-1851;30.84;49.97;7.600;212.8;53.92;
1-1852;30.86;49.97;7.400;212.8;53.96;
1-1853;30.88;49.97;7.000;212.8;53.99;
1-1854;30.89;49.97;7.300;212.8;54.03;
1-1855;30.91;49.97;7.300;212.7;54.07;
1-1856;30.93;49.97;7.300;212.7;54.11;
1-1857;30.94;49.97;6.900;212.7;54.14;
1-1858;30.96;49.97;7.600;212.7;54.18;
1-1859;30.98;49.97;7.300;212.7;54.22;
1-1860;30.99;49.97;7.100;212.7;54.26;
1-1861;31.01;49.97;7.200;212.6;54.30;
1-1862;31.03;49.97;7.000;212.6;54.33;
1-1863;31.04;49.97;7.100;212.6;54.37;
1-1864;31.06;49.97;6.800;212.6;54.41;
1-1865;31.08;49.97;6.600;212.6;54.44;
1-1866;31.09;49.97;6.500;212.6;54.48;
1-1867;31.11;49.97;6.400;212.5;54.51;
1-1868;31.13;49.97;6.400;212.5;54.54;
1-1869;31.14;49.97;6.500;212.5;54.58;
1-1870;31.16;49.97;6.400;212.5;54.61;
1-1871;31.18;49.97;6.600;212.4;54.64;
1-1872;31.19;49.97;6.500;212.4;54.68;
1-1873;31.21;49.97;6.400;212.4;54.71;
1-1874;31.23;49.97;6.400;212.4;54.75;
1-1875;31.24;49.97;6.400;212.4;54.78;
1-1876;31.26;49.97;6.400;212.4;54.81;
1-1877;31.28;49.97;6.500;212.3;54.85;
1-1878;31.29;49.97;6.600;212.3;54.88;
1-1879;31.31;49.97;6.400;212.3;54.92;
1-1880;31.33;49.97;6.400;212.3;54.95;
1-1881;31.34;49.97;6.400;212.3;54.98;
1-1882;31.36;49.97;6.500;212.3;55.02;
1-1883;31.38;49.97;6.400;212.2;55.05;
1-1884;31.39;49.97;6.500;212.2;55.08;
1-1885;31.41;49.97;6.500;212.2;55.12;
1-1886;31.43;49.97;6.500;212.2;55.15;
1-1887;31.44;49.97;6.500;212.2;55.19;
1-1888;31.46;49.97;6.500;212.2;55.22;
1-1889;31.48;49.97;6.500;212.2;55.25;
1-1890;31.49;49.97;6.600;212.3;55.29;
1-1891;31.51;49.97;6.400;212.2;55.32;
1-1892;31.53;49.97;6.500;212.2;55.36;
1-1893;31.54;49.97;6.500;212.2;55.39;
1-1894;31.56;49.97;6.500;212.2;55.42;
1-1895;31.58;49.97;6.500;212.2;55.46;
1-1896;31.59;49.97;6.600;212.2;55.49;
1-1897;31.61;49.97;6.500;212.2;55.53;
1-1898;31.63;49.97;6.400;212.2;55.56;
1-1899;31.64;49.97;6.500;212.2;55.59;
1-1900;31.66;49.97;6.400;212.2;55.63;
1-1901;31.68;49.97;6.600;212.2;55.66;
1-1902;31.69;49.97;6.600;212.2;55.70;
1-1903;31.71;49.97;6.500;212.2;55.73;
1-1904;31.73;49.97;6.500;212.2;55.76;
1-1905;31.74;49.97;6.600;212.2;55.80;
1-1906;31.76;49.97;6.800;212.2;55.83;
1-1907;31.78;49.97;6.600;212.1;55.87;
1-1908;31.79;49.97;6.700;212.1;55.90;
1-1909;31.81;49.97;6.600;212.2;55.94;
1-1910;31.83;49.97;6.600;212.2;55.97;
1-1911;31.84;49.97;6.600;212.2;56.01;
1-1912;31.86;49.97;6.600;212.2;56.04;
1-1913;31.88;49.97;6.500;212.1;56.08;
1-1914;31.89;49.97;6.600;212.1;56.11;
1-1915;31.91;49.97;6.700;212.1;56.15;
1-1916;31.93;49.97;6.600;212.1;56.18;
1-1917;31.94;49.97;6.600;212.1;56.22;
1-1918;31.96;49.97;6.500;212.1;56.25;
1-1919;31.98;49.97;6.700;212.1;56.28;
1-1920;31.99;49.97;6.600;212.1;56.32;
1-1921;32.01;49.97;6.700;212.1;56.35;
1-1922;32.03;49.97;6.600;212.1;56.39;
1-1923;32.04;49.97;6.600;212.1;56.42;
1-1924;32.06;49.97;6.800;212.1;56.46;
1-1925;32.08;49.97;6.600;212.1;56.49;
1-1926;32.09;49.97;6.800;212.1;56.53;
1-1927;32.11;49.97;6.700;212.1;56.56;
1-1928;32.13;49.97;6.700;212.1;56.60;
1-1929;32.14;49.97;6.700;212.1;56.63;
1-1930;32.16;49.97;6.700;212.1;56.67;
1-1931;32.18;49.97;6.600;212.1;56.70;
1-1932;32.19;49.97;6.900;212.1;56.74;
1-1933;32.21;49.97;6.800;212.1;56.77;
1-1934;32.23;49.97;6.600;212.1;56.81;
1-1935;32.24;49.97;6.800;212.1;56.84;
1-1936;32.26;49.97;6.700;212.1;56.88;
1-1937;32.28;49.97;6.800;212.1;56.92;
1-1938;32.29;49.97;6.800;212.1;56.95;
1-1939;32.31;49.97;6.800;212.1;56.99;
1-1940;32.33;49.97;6.700;212.1;57.02;
1-1941;32.34;49.97;6.800;212.1;57.06;
1-1942;32.36;49.97;6.800;212.1;57.09;
1-1943;32.38;49.97;6.800;212.1;57.13;
1-1944;32.39;49.97;6.900;212.1;57.16;
1-1945;32.41;49.97;6.700;212.1;57.20;
1-1946;32.43;49.97;6.700;212.1;57.23;
1-1947;32.44;49.97;6.800;212.1;57.27;
1-1948;32.46;49.97;6.800;212.1;57.31;
1-1949;32.48;49.97;6.700;212.1;57.34;
1-1950;32.49;49.97;6.800;212.1;57.38;
1-1951;32.51;49.97;6.800;212.1;57.41;
1-1952;32.53;49.97;6.700;212.1;57.45;
1-1953;32.54;49.97;6.800;212.1;57.48;
1-1954;32.56;49.97;6.800;212.1;57.52;
1-1955;32.58;49.97;6.800;212.1;57.55;
1-1956;32.59;49.97;6.800;212.1;57.59;
1-1957;32.61;49.97;6.800;212.1;57.63;
1-1958;32.63;49.97;6.700;212.1;57.66;
1-1959;32.64;49.97;6.800;212.1;57.70;
1-1960;32.66;49.97;6.800;212.1;57.73;
1-1961;32.68;49.97;6.800;212.1;57.77;
1-1962;32.69;49.97;6.900;212.1;57.80;
1-1963;32.71;49.97;6.900;212.1;57.84;
1-1964;32.73;49.97;6.900;212.2;57.87;
1-1965;32.74;49.97;6.800;212.1;57.91;
1-1966;32.76;49.97;6.800;212.1;57.95;
1-1967;32.78;49.97;6.800;212.1;57.98;
1-1968;32.79;49.97;6.800;212.1;58.02;
1-1969;32.81;49.97;6.900;212.1;58.05;
1-1970;32.83;49.97;6.800;212.1;58.09;
1-1971;32.84;49.97;7.000;212.1;58.13;
1-1972;32.86;49.97;6.800;212.1;58.16;
1-1973;32.88;49.97;7.000;212.1;58.20;
1-1974;32.89;49.97;6.900;212.1;58.23;
1-1975;32.91;49.97;7.000;212.1;58.27;
1-1976;32.93;49.97;6.900;212.1;58.31;
1-1977;32.94;49.97;6.900;212.1;58.34;
1-1978;32.96;49.97;6.900;212.2;58.38;
1-1979;32.98;49.97;6.800;212.2;58.41;
1-1980;32.99;49.97;6.900;212.2;58.45;
1-1981;33.01;49.97;6.900;212.1;58.49;
1-1982;33.03;49.97;6.900;212.1;58.52;
1-1983;33.04;49.97;6.800;212.1;58.56;
1-1984;33.06;49.97;6.900;212.1;58.59;
1-1985;33.08;49.97;6.900;212.2;58.63;
1-1986;33.09;49.97;7.000;212.2;58.67;
1-1987;33.11;49.97;7.000;212.2;58.70;
1-1988;33.13;49.97;6.800;212.2;58.74;
1-1989;33.14;49.97;7.000;212.2;58.78;
1-1990;33.16;49.97;7.000;212.2;58.81;
1-1991;33.18;49.97;7.000;212.2;58.85;
1-1992;33.19;49.97;6.900;212.2;58.89;
1-1993;33.21;49.97;7.100;212.2;58.92;
1-1994;33.23;49.97;7.000;212.2;58.96;
1-1995;33.24;49.97;7.000;212.2;59.00;
1-1996;33.26;49.97;7.000;212.2;59.03;
1-1997;33.28;49.97;7.000;212.2;59.07;
1-1998;33.29;49.97;7.000;212.2;59.11;
1-1999;33.31;49.97;7.000;212.2;59.14;
1-2000;33.33;49.97;7.000;212.2;59.18;
1-2001;33.34;49.97;7.000;212.2;59.22;
1-2002;33.36;49.97;7.000;212.2;59.25;
1-2003;33.38;49.97;7.000;212.2;59.29;
1-2004;33.39;49.97;7.100;212.2;59.33;
1-2005;33.41;49.97;7.100;212.2;59.36;
1-2006;33.43;49.97;6.900;212.2;59.40;
1-2007;33.44;49.97;7.100;212.2;59.44;
1-2008;33.46;49.97;6.900;212.2;59.47;
1-2009;33.48;49.97;7.100;212.2;59.51;
1-2010;33.49;49.97;7.000;212.2;59.55;
1-2011;33.51;49.97;7.200;212.2;59.58;
1-2012;33.53;49.97;7.000;212.2;59.62;
1-2013;33.54;49.97;7.000;212.2;59.66;
1-2014;33.56;49.97;7.100;212.2;59.69;
1-2015;33.58;49.97;7.000;212.2;59.73;
1-2016;33.59;49.97;7.100;212.2;59.77;
1-2017;33.61;49.97;7.000;212.2;59.80;
1-2018;33.63;49.97;7.000;212.2;59.84;
1-2019;33.64;49.97;7.000;212.2;59.88;
1-2020;33.66;49.97;7.000;212.2;59.91;
1-2021;33.68;49.97;7.100;212.2;59.95;
1-2022;33.69;49.97;7.000;212.3;59.99;
1-2023;33.71;49.97;7.200;212.3;60.03;
1-2024;33.73;49.97;7.100;212.3;60.06;
1-2025;33.74;49.97;7.200;212.3;60.10;
1-2026;33.76;49.97;7.000;212.3;60.14;
1-2027;33.78;49.97;7.200;212.3;60.17;
1-2028;33.79;49.97;7.100;212.3;60.21;
1-2029;33.81;49.97;7.200;212.3;60.25;
1-2030;33.83;49.97;7.100;212.3;60.29;
1-2031;33.84;49.97;7.100;212.3;60.32;
1-2032;33.86;49.97;7.100;212.3;60.36;
1-2033;33.88;49.97;7.000;212.3;60.40;
1-2034;33.89;49.97;7.200;212.3;60.44;
1-2035;33.91;49.97;7.200;212.3;60.47;
1-2036;33.93;49.97;7.200;212.3;60.51;
1-2037;33.94;49.97;7.100;212.3;60.55;
1-2038;33.96;49.97;7.100;212.3;60.59;
1-2039;33.98;49.97;7.200;212.3;60.62;
1-2040;33.99;49.97;7.200;212.3;60.66;
1-2041;34.01;49.97;7.200;212.3;60.70;
1-2042;34.03;49.97;7.100;212.3;60.74;
1-2043;34.04;49.97;7.100;212.3;60.77;
1-2044;34.06;49.97;7.200;212.3;60.81;
1-2045;34.08;49.97;7.200;212.3;60.85;
1-2046;34.09;49.97;7.200;212.3;60.89;
1-2047;34.11;49.97;7.200;212.3;60.92;
1-2048;34.13;49.97;7.200;212.3;60.96;
1-2049;34.14;49.97;7.100;212.3;61.00;
1-2050;34.16;49.97;7.300;212.3;61.04;
1-2051;34.18;49.97;7.100;212.3;61.07;
1-2052;34.19;49.97;7.200;212.3;61.11;
1-2053;34.21;49.97;7.200;212.3;61.15;
1-2054;34.23;49.97;7.200;212.3;61.19;
1-2055;34.24;49.97;7.200;212.3;61.22;
1-2056;34.26;49.97;7.200;212.3;61.26;
1-2057;34.28;49.97;7.300;212.3;61.30;
1-2058;34.29;49.97;7.300;212.3;61.34;
1-2059;34.31;49.97;7.400;212.3;61.38;
1-2060;34.33;49.97;7.200;212.4;61.41;
1-2061;34.34;49.97;7.200;212.4;61.45;
1-2062;34.36;49.97;7.300;212.4;61.49;
1-2063;34.38;49.97;7.300;212.4;61.53;
1-2064;34.39;49.97;7.300;212.4;61.57;
1-2065;34.41;49.97;7.400;212.4;61.60;
1-2066;34.43;49.97;7.400;212.4;61.64;
1-2067;34.44;49.97;7.200;212.4;61.68;
1-2068;34.46;49.97;7.400;212.4;61.72;
1-2069;34.48;49.97;7.200;212.4;61.76;
1-2070;34.49;49.97;7.400;212.4;61.80;
1-2071;34.51;49.97;7.300;212.4;61.83;
1-2072;34.53;49.97;7.400;212.4;61.87;
1-2073;34.54;49.97;7.100;212.4;61.91;
1-2074;34.56;49.97;7.400;212.4;61.95;
1-2075;34.58;49.97;7.400;212.4;61.99;
1-2076;34.59;49.97;7.300;212.4;62.03;
1-2077;34.61;49.97;7.400;212.4;62.06;
1-2078;34.63;49.97;7.300;212.4;62.10;
1-2079;34.64;49.97;7.400;212.4;62.14;
1-2080;34.66;49.97;7.300;212.4;62.18;
1-2081;34.68;49.97;7.300;212.4;62.22;
1-2082;34.69;49.97;7.300;212.4;62.26;
1-2083;34.71;49.97;7.400;212.4;62.30;
1-2084;34.73;49.97;7.400;212.4;62.33;
1-2085;34.74;49.97;7.300;212.4;62.37;
1-2086;34.76;49.97;7.400;212.5;62.41;
1-2087;34.78;49.97;7.200;212.5;62.45;
1-2088;34.79;49.97;7.400;212.5;62.49;
1-2089;34.81;49.97;7.300;212.5;62.53;
1-2090;34.83;49.97;7.400;212.5;62.56;
1-2091;34.84;49.97;7.300;212.5;62.60;
1-2092;34.86;49.97;7.300;212.5;62.64;
1-2093;34.88;49.97;7.400;212.5;62.68;
1-2094;34.89;49.97;7.400;212.5;62.72;
1-2095;34.91;49.97;7.500;212.5;62.76;
1-2096;34.93;49.97;7.400;212.5;62.80;
1-2097;34.94;49.97;7.400;212.5;62.83;
1-2098;34.96;49.97;7.400;212.5;62.87;
1-2099;34.98;49.97;7.400;212.5;62.91;
1-2100;34.99;49.97;7.400;212.5;62.95;
1-2101;35.01;49.97;7.500;212.5;62.99;
1-2102;35.03;49.97;7.600;212.5;63.03;
1-2103;35.04;49.97;7.300;212.5;63.07;
1-2104;35.06;49.97;7.500;212.5;63.11;
1-2105;35.08;49.97;7.400;212.5;63.15;
1-2106;35.09;49.97;7.600;212.5;63.19;
1-2107;35.11;49.97;7.400;212.5;63.22;
1-2108;35.13;49.97;7.600;212.5;63.26;
1-2109;35.14;49.97;7.400;212.5;63.30;
1-2110;35.16;49.97;7.400;212.5;63.34;
1-2111;35.18;49.97;7.400;212.5;63.38;
1-2112;35.19;49.97;7.400;212.5;63.42;
1-2113;35.21;49.97;7.600;212.5;63.46;
1-2114;35.23;49.97;7.400;212.5;63.50;
1-2115;35.24;49.97;7.500;212.5;63.54;
1-2116;35.26;49.97;7.400;212.5;63.58;
1-2117;35.28;49.97;7.500;212.5;63.61;
1-2118;35.29;49.97;7.400;212.5;63.65;
1-2119;35.31;49.97;7.500;212.5;63.69;
1-2120;35.33;49.97;7.600;212.5;63.73;
1-2121;35.34;49.97;7.500;212.5;63.77;
1-2122;35.36;49.97;7.600;212.5;63.81;
1-2123;35.38;49.97;7.500;212.6;63.85;
1-2124;35.39;49.97;7.600;212.5;63.89;
1-2125;35.41;49.97;7.500;212.6;63.93;
1-2126;35.43;49.97;7.700;212.6;63.97;
1-2127;35.44;49.97;7.500;212.6;64.01;
1-2128;35.46;49.97;7.500;212.6;64.05;
1-2129;35.48;49.97;7.600;212.6;64.09;
1-2130;35.49;49.97;7.400;212.6;64.13;
1-2131;35.51;49.97;7.600;212.6;64.17;
1-2132;35.53;49.97;7.600;212.6;64.21;
1-2133;35.54;49.97;7.600;212.6;64.25;
1-2134;35.56;49.97;7.500;212.6;64.29;
1-2135;35.58;49.97;7.600;212.6;64.33;
1-2136;35.59;49.97;7.600;212.6;64.37;
1-2137;35.61;49.97;7.600;212.6;64.40;
1-2138;35.63;49.97;7.600;212.6;64.44;
1-2139;35.64;49.97;7.500;212.6;64.48;
1-2140;35.66;49.97;7.600;212.6;64.52;
1-2141;35.68;49.97;7.500;212.6;64.56;
1-2142;35.69;49.97;7.600;212.6;64.60;
1-2143;35.71;49.97;7.500;212.6;64.64;
1-2144;35.73;49.97;7.700;212.6;64.68;
1-2145;35.74;49.97;7.600;212.6;64.72;
1-2146;35.76;49.97;7.600;212.6;64.76;
1-2147;35.78;49.97;7.600;212.6;64.80;
1-2148;35.79;49.97;7.600;212.6;64.84;
1-2149;35.81;49.97;7.700;212.6;64.88;
1-2150;35.83;49.97;7.600;212.6;64.92;
1-2151;35.84;49.97;7.700;212.6;64.96;
1-2152;35.86;49.97;7.500;212.6;65.00;
1-2153;35.88;49.97;7.600;212.6;65.04;
1-2154;35.89;49.97;7.600;212.6;65.08;
1-2155;35.91;49.97;7.600;212.6;65.12;
1-2156;35.93;49.97;7.700;212.6;65.16;
1-2157;35.94;49.97;7.600;212.6;65.20;
1-2158;35.96;49.97;7.600;212.6;65.24;
1-2159;35.98;49.97;7.600;212.6;65.28;
1-2160;35.99;49.97;7.700;212.6;65.32;
1-2161;36.01;49.97;7.600;212.6;65.36;
1-2162;36.03;49.97;7.700;212.6;65.40;
1-2163;36.04;49.97;7.700;212.6;65.44;
1-2164;36.06;49.97;7.600;212.7;65.48;
1-2165;36.08;49.97;7.800;212.7;65.52;
1-2166;36.09;49.97;7.600;212.7;65.56;
1-2167;36.11;49.97;7.900;212.7;65.60;
1-2168;36.13;49.97;7.800;212.7;65.64;
1-2169;36.14;49.97;7.800;212.7;65.68;
1-2170;36.16;49.97;7.600;212.7;65.72;
