D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0007.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1637;27.27;49.97;8.800;213.6;51.01;
1-1638;27.29;49.97;9.100;213.6;51.06;
1-1639;27.31;49.97;9.000;213.7;51.11;
1-1640;27.32;49.97;9.100;213.7;51.15;
1-1641;27.34;49.97;9.000;213.7;51.20;
1-1642;27.36;49.97;9.000;213.7;51.25;
1-1643;27.37;49.97;9.000;213.7;51.30;
1-1644;27.39;49.97;9.000;213.7;51.34;
1-1645;27.41;49.97;9.300;213.7;51.39;
1-1646;27.42;49.97;9.100;213.7;51.44;
1-1647;27.44;49.97;9.000;213.7;51.49;
1-1648;27.46;49.97;9.100;213.7;51.53;
1-1649;27.47;49.97;9.000;213.7;51.58;
1-1650;27.49;49.97;9.000;213.7;51.63;
1-1651;27.51;49.97;9.200;213.8;51.68;
1-1652;27.52;49.97;9.200;213.8;51.72;
1-1653;27.54;49.97;8.900;213.8;51.77;
1-1654;27.56;49.97;9.300;213.8;51.82;
1-1655;27.57;49.97;9.000;213.8;51.87;
1-1656;27.59;49.97;9.300;213.8;51.91;
1-1657;27.61;49.97;9.000;213.8;51.96;
1-1658;27.62;49.97;9.200;213.8;52.01;
1-1659;27.64;49.97;9.100;213.8;52.06;
1-1660;27.66;49.97;9.100;213.8;52.11;
1-1661;27.67;49.97;9.100;213.8;52.15;
1-1662;27.69;49.97;9.200;213.8;52.20;
1-1663;27.71;49.97;9.200;213.8;52.25;
1-1664;27.72;49.97;9.100;213.8;52.30;
1-1665;27.74;49.97;9.100;213.8;52.34;
1-1666;27.76;49.97;9.100;213.8;52.39;
1-1667;27.77;49.97;9.100;213.8;52.44;
1-1668;27.79;49.97;9.200;213.8;52.49;
1-1669;27.81;49.97;9.100;213.8;52.54;
1-1670;27.82;49.97;9.300;213.9;52.58;
1-1671;27.84;49.97;9.100;213.9;52.63;
1-1672;27.86;49.97;9.300;213.9;52.68;
1-1673;27.87;49.97;9.100;213.9;52.73;
1-1674;27.89;49.97;9.300;213.9;52.78;
1-1675;27.91;49.97;9.100;213.9;52.82;
1-1676;27.92;49.97;9.300;213.9;52.87;
1-1677;27.94;49.97;9.100;213.9;52.92;
1-1678;27.96;49.97;9.200;213.9;52.97;
1-1679;27.97;49.97;9.200;213.9;53.02;
1-1680;27.99;49.97;9.100;213.9;53.06;
1-1681;28.01;49.97;9.400;213.9;53.11;
1-1682;28.02;49.97;9.200;213.9;53.16;
1-1683;28.04;49.97;9.000;213.9;53.21;
1-1684;28.06;49.97;9.200;213.9;53.26;
1-1685;28.07;49.97;9.200;213.9;53.31;
1-1686;28.09;49.97;9.200;213.9;53.35;
1-1687;28.11;49.97;9.200;213.9;53.40;
1-1688;28.12;49.97;9.300;214.0;53.45;
1-1689;28.14;49.97;9.000;213.9;53.50;
1-1690;28.16;49.97;9.300;214.0;53.55;
1-1691;28.17;49.97;9.100;214.0;53.59;
1-1692;28.19;49.97;9.400;214.0;53.64;
1-1693;28.21;49.97;9.200;214.0;53.69;
1-1694;28.22;49.97;9.300;214.0;53.74;
1-1695;28.24;49.97;9.300;214.0;53.79;
1-1696;28.26;49.97;9.200;214.0;53.84;
1-1697;28.27;49.97;9.300;214.0;53.88;
1-1698;28.29;49.97;9.100;214.0;53.93;
1-1699;28.31;49.97;9.400;214.0;53.98;
1-1700;28.32;49.97;9.200;214.0;54.03;
1-1701;28.34;49.97;9.300;214.0;54.08;
1-1702;28.36;49.97;9.200;214.0;54.13;
1-1703;28.37;49.97;9.300;214.0;54.18;
1-1704;28.39;49.97;9.300;214.0;54.22;
1-1705;28.41;49.97;9.300;214.0;54.27;
1-1706;28.42;49.97;9.400;214.0;54.32;
1-1707;28.44;49.97;9.100;214.0;54.37;
1-1708;28.46;49.97;9.400;214.1;54.42;
1-1709;28.47;49.97;9.300;214.1;54.47;
1-1710;28.49;49.97;9.400;214.1;54.52;
1-1711;28.51;49.97;9.300;214.1;54.56;
1-1712;28.52;49.97;9.400;214.1;54.61;
1-1713;28.54;49.97;9.300;214.1;54.66;
1-1714;28.56;49.97;9.200;214.1;54.71;
1-1715;28.57;49.97;9.400;214.1;54.76;
1-1716;28.59;49.97;9.200;214.1;54.81;
1-1717;28.61;49.97;9.600;214.1;54.86;
1-1718;28.62;49.97;9.400;214.1;54.91;
1-1719;28.64;49.97;9.400;214.1;54.96;
1-1720;28.66;49.97;9.300;214.1;55.01;
1-1721;28.67;49.97;9.300;214.1;55.05;
1-1722;28.69;49.97;9.300;214.1;55.10;
1-1723;28.71;49.97;9.400;214.1;55.15;
1-1724;28.72;49.97;9.600;214.1;55.20;
1-1725;28.74;49.97;9.300;214.1;55.25;
1-1726;28.76;49.97;9.400;214.1;55.30;
1-1727;28.77;49.97;9.200;214.0;55.35;
1-1728;28.79;49.97;9.400;214.0;55.40;
1-1729;28.81;49.97;9.400;214.1;55.45;
1-1730;28.82;49.97;9.500;214.1;55.50;
1-1731;28.84;49.97;9.500;214.1;55.55;
1-1732;28.86;49.97;9.300;214.1;55.59;
1-1733;28.87;49.97;9.500;214.1;55.64;
1-1734;28.89;49.97;9.200;214.1;55.69;
1-1735;28.91;49.97;9.600;214.1;55.74;
1-1736;28.92;49.97;9.400;214.1;55.79;
1-1737;28.94;49.97;9.300;214.1;55.84;
1-1738;28.96;49.97;9.400;214.1;55.89;
1-1739;28.97;49.97;9.300;214.1;55.94;
1-1740;28.99;49.97;9.400;214.1;55.99;
1-1741;29.01;49.97;9.300;214.1;56.04;
1-1742;29.02;49.97;9.700;214.1;56.09;
1-1743;29.04;49.97;9.400;214.1;56.14;
1-1744;29.06;49.97;9.500;214.1;56.19;
1-1745;29.07;49.97;9.400;214.1;56.24;
1-1746;29.09;49.97;9.400;214.1;56.28;
1-1747;29.11;49.97;9.500;214.1;56.33;
1-1748;29.12;49.97;9.600;214.1;56.38;
1-1749;29.14;49.97;9.600;214.1;56.43;
1-1750;29.16;49.97;9.300;214.1;56.48;
1-1751;29.17;49.97;9.600;214.1;56.53;
1-1752;29.19;49.97;9.300;214.1;56.58;
1-1753;29.21;49.97;9.600;214.1;56.63;
1-1754;29.22;49.97;9.500;214.1;56.68;
1-1755;29.24;49.97;9.500;214.1;56.73;
1-1756;29.26;49.97;9.300;214.1;56.78;
1-1757;29.27;49.97;9.600;214.1;56.83;
1-1758;29.29;49.97;9.500;214.1;56.88;
1-1759;29.31;49.97;9.400;214.1;56.93;
1-1760;29.32;49.97;9.800;214.1;56.98;
1-1761;29.34;49.97;9.500;214.1;57.03;
1-1762;29.36;49.97;9.500;214.1;57.08;
1-1763;29.37;49.97;9.400;214.1;57.13;
1-1764;29.39;49.97;9.500;214.1;57.18;
1-1765;29.41;49.97;9.600;214.1;57.23;
1-1766;29.42;49.97;9.600;214.1;57.28;
1-1767;29.44;49.97;9.500;214.1;57.33;
1-1768;29.46;49.97;9.300;214.1;57.38;
1-1769;29.47;49.97;9.600;214.1;57.43;
1-1770;29.49;49.97;9.400;214.1;57.48;
1-1771;29.51;49.97;9.700;214.1;57.53;
1-1772;29.52;49.97;9.500;214.1;57.58;
1-1773;29.54;49.97;9.500;214.1;57.63;
1-1774;29.56;49.97;9.300;214.1;57.68;
1-1775;29.57;49.97;9.600;214.1;57.73;
1-1776;29.59;49.97;9.500;214.1;57.78;
1-1777;29.61;49.97;9.400;214.1;57.83;
1-1778;29.62;49.97;9.700;214.1;57.88;
1-1779;29.64;49.97;9.400;214.1;57.93;
1-1780;29.66;49.97;9.500;214.1;57.97;
1-1781;29.67;49.97;9.500;214.1;58.02;
1-1782;29.69;49.97;9.500;214.1;58.07;
1-1783;29.71;49.97;9.700;214.1;58.12;
1-1784;29.72;49.97;9.600;214.1;58.17;
1-1785;29.74;49.97;9.700;214.1;58.23;
1-1786;29.76;49.97;9.500;214.1;58.28;
1-1787;29.77;49.97;9.700;214.1;58.33;
1-1788;29.79;49.97;9.400;214.1;58.38;
1-1789;29.81;49.97;9.600;214.1;58.43;
1-1790;29.82;49.97;9.600;214.1;58.48;
1-1791;29.84;49.97;9.700;214.1;58.53;
1-1792;29.86;49.97;9.400;214.1;58.58;
1-1793;29.87;49.97;9.600;214.1;58.63;
1-1794;29.89;49.97;9.600;214.1;58.68;
1-1795;29.91;49.97;9.600;214.1;58.73;
1-1796;29.92;49.97;9.700;214.1;58.78;
1-1797;29.94;49.97;9.500;214.1;58.83;
1-1798;29.96;49.97;9.600;214.1;58.88;
1-1799;29.97;49.97;9.600;214.1;58.93;
1-1800;29.99;49.97;9.600;214.1;58.98;
1-1801;30.01;49.97;9.600;214.1;59.03;
1-1802;30.02;49.97;9.600;214.1;59.08;
1-1803;30.04;49.97;9.800;214.1;59.13;
1-1804;30.06;49.97;9.500;214.0;59.18;
1-1805;30.07;49.97;9.700;214.0;59.23;
1-1806;30.09;49.97;9.400;214.1;59.28;
1-1807;30.11;49.97;9.600;214.0;59.33;
1-1808;30.12;49.97;9.600;214.1;59.38;
1-1809;30.14;49.97;9.700;214.0;59.43;
1-1810;30.16;49.97;9.500;214.0;59.48;
1-1811;30.17;49.97;9.600;214.0;59.53;
1-1812;30.19;49.97;9.700;214.0;59.58;
1-1813;30.21;49.97;9.600;214.1;59.63;
1-1814;30.22;49.97;9.800;214.0;59.68;
1-1815;30.24;49.97;9.600;214.1;59.73;
1-1816;30.26;49.97;9.600;214.1;59.78;
1-1817;30.27;49.97;9.600;214.1;59.83;
1-1818;30.29;49.97;9.600;214.0;59.88;
1-1819;30.31;49.97;9.700;214.1;59.93;
1-1820;30.32;49.97;9.600;214.0;59.98;
1-1821;30.34;49.97;9.800;214.1;60.04;
1-1822;30.36;49.97;9.500;214.0;60.09;
1-1823;30.37;49.97;9.800;214.0;60.14;
1-1824;30.39;49.97;9.500;214.1;60.19;
1-1825;30.41;49.97;9.700;214.1;60.24;
1-1826;30.42;49.97;9.600;214.1;60.29;
1-1827;30.44;49.97;9.800;214.1;60.34;
1-1828;30.46;49.97;9.600;214.0;60.39;
1-1829;30.47;49.97;9.600;214.1;60.44;
1-1830;30.49;49.97;9.700;214.0;60.49;
1-1831;30.51;49.97;9.500;214.1;60.54;
1-1832;30.52;49.97;9.900;214.1;60.59;
1-1833;30.54;49.97;9.700;214.1;60.64;
1-1834;30.56;49.97;9.700;214.1;60.69;
1-1835;30.57;49.97;9.600;214.1;60.74;
1-1836;30.59;49.97;9.700;214.1;60.79;
1-1837;30.61;49.97;9.700;214.1;60.84;
1-1838;30.62;49.97;9.600;214.1;60.90;
1-1839;30.64;49.97;9.800;214.1;60.95;
1-1840;30.66;49.97;9.500;214.1;61.00;
1-1841;30.67;49.97;9.700;214.1;61.05;
1-1842;30.69;49.97;9.600;214.1;61.10;
1-1843;30.71;49.97;9.800;214.1;61.15;
1-1844;30.72;49.97;9.600;214.1;61.20;
1-1845;30.74;49.97;9.800;214.1;61.25;
1-1846;30.76;49.97;9.700;214.1;61.30;
1-1847;30.77;49.97;9.600;214.1;61.35;
1-1848;30.79;49.97;9.800;214.1;61.40;
1-1849;30.81;49.97;9.600;214.1;61.45;
1-1850;30.82;49.97;9.900;214.1;61.50;
1-1851;30.84;49.97;9.700;214.1;61.55;
1-1852;30.86;49.97;9.800;214.1;61.61;
1-1853;30.87;49.97;9.600;214.1;61.66;
1-1854;30.89;49.97;9.700;214.1;61.71;
1-1855;30.91;49.97;9.800;214.1;61.76;
1-1856;30.92;49.97;9.700;214.1;61.81;
1-1857;30.94;49.97;9.900;214.1;61.86;
1-1858;30.96;49.97;9.600;214.1;61.91;
1-1859;30.97;49.97;9.800;214.1;61.96;
1-1860;30.99;49.97;9.600;214.1;62.01;
1-1861;31.01;49.97;9.800;214.1;62.06;
1-1862;31.02;49.97;9.700;214.1;62.11;
1-1863;31.04;49.97;9.800;214.1;62.17;
1-1864;31.06;49.97;9.700;214.1;62.22;
1-1865;31.07;49.97;9.600;214.1;62.27;
1-1866;31.09;49.97;9.800;214.1;62.32;
1-1867;31.11;49.97;9.600;214.1;62.37;
1-1868;31.12;49.97;9.900;214.1;62.42;
1-1869;31.14;49.97;9.700;214.1;62.47;
1-1870;31.16;49.97;9.800;214.1;62.52;
1-1871;31.17;49.97;9.700;214.1;62.57;
1-1872;31.19;49.97;9.700;214.1;62.62;
1-1873;31.21;49.97;9.800;214.1;62.67;
1-1874;31.22;49.97;9.700;214.1;62.73;
1-1875;31.24;49.97;9.900;214.1;62.78;
1-1876;31.26;49.97;9.700;214.1;62.83;
1-1877;31.27;49.97;9.800;214.1;62.88;
1-1878;31.29;49.97;9.700;214.1;62.93;
1-1879;31.31;49.97;9.800;214.1;62.98;
1-1880;31.32;49.97;9.800;214.1;63.03;
1-1881;31.34;49.97;9.800;214.1;63.08;
1-1882;31.36;49.97;9.800;214.1;63.14;
1-1883;31.37;49.97;9.600;214.1;63.19;
1-1884;31.39;49.97;9.800;214.1;63.24;
1-1885;31.41;49.97;9.600;214.1;63.29;
1-1886;31.42;49.97;9.900;214.1;63.34;
1-1887;31.44;49.97;9.700;214.1;63.39;
1-1888;31.46;49.97;9.900;214.1;63.44;
1-1889;31.47;49.97;9.700;214.1;63.49;
1-1890;31.49;49.97;9.800;214.1;63.54;
1-1891;31.51;49.97;9.800;214.1;63.59;
1-1892;31.52;49.97;9.700;214.1;63.65;
1-1893;31.54;49.97;9.900;214.1;63.70;
1-1894;31.56;49.97;9.700;214.1;63.75;
1-1895;31.57;49.97;9.900;214.1;63.80;
1-1896;31.59;49.97;9.700;214.1;63.85;
1-1897;31.61;49.97;9.700;214.1;63.90;
1-1898;31.62;49.97;9.800;214.1;63.95;
1-1899;31.64;49.97;9.800;214.1;64.00;
1-1900;31.66;49.97;9.900;214.1;64.06;
1-1901;31.67;49.97;9.600;214.1;64.11;
1-1902;31.69;49.97;9.900;214.1;64.16;
1-1903;31.71;49.97;9.700;214.1;64.21;
1-1904;31.72;49.97;10.00;214.1;64.26;
1-1905;31.74;49.97;9.800;214.1;64.31;
1-1906;31.76;49.97;9.900;214.1;64.36;
1-1907;31.77;49.97;9.700;214.1;64.42;
1-1908;31.79;49.97;9.800;214.1;64.47;
1-1909;31.81;49.97;9.800;214.1;64.52;
1-1910;31.82;49.97;9.800;214.1;64.57;
1-1911;31.84;49.97;9.900;214.1;64.62;
1-1912;31.86;49.97;9.700;214.1;64.67;
1-1913;31.87;49.97;9.800;214.1;64.72;
1-1914;31.89;49.97;9.700;214.1;64.77;
1-1915;31.91;49.97;9.800;214.1;64.82;
1-1916;31.92;49.97;9.800;214.1;64.88;
1-1917;31.94;49.97;9.800;214.1;64.93;
1-1918;31.96;49.97;9.900;214.1;64.98;
1-1919;31.97;49.97;9.600;214.1;65.03;
1-1920;31.99;49.97;9.900;214.1;65.08;
1-1921;32.01;49.97;9.700;214.1;65.13;
1-1922;32.02;49.97;9.900;214.1;65.18;
1-1923;32.04;49.97;9.700;214.1;65.23;
1-1924;32.06;49.97;9.900;214.1;65.29;
1-1925;32.07;49.97;9.700;214.1;65.34;
1-1926;32.09;49.97;9.700;214.1;65.39;
1-1927;32.11;49.97;9.800;214.1;65.44;
1-1928;32.12;49.97;9.800;214.1;65.49;
1-1929;32.14;49.97;9.900;214.1;65.54;
1-1930;32.16;49.97;9.800;214.1;65.59;
1-1931;32.17;49.97;9.800;214.1;65.64;
1-1932;32.19;49.97;9.800;214.1;65.70;
1-1933;32.21;49.97;9.800;214.1;65.75;
1-1934;32.22;49.97;9.800;214.1;65.80;
1-1935;32.24;49.97;9.700;214.1;65.85;
1-1936;32.26;49.97;9.900;214.1;65.90;
1-1937;32.27;49.97;9.600;214.1;65.95;
1-1938;32.29;49.97;9.900;214.1;66.00;
1-1939;32.31;49.97;9.700;214.1;66.05;
1-1940;32.32;49.97;9.900;214.1;66.11;
1-1941;32.34;49.97;9.700;214.1;66.16;
1-1942;32.36;49.97;9.900;214.1;66.21;
1-1943;32.37;49.97;9.800;214.1;66.26;
1-1944;32.39;49.97;9.700;214.1;66.31;
1-1945;32.41;49.97;9.800;214.1;66.36;
1-1946;32.42;49.97;9.700;214.1;66.41;
1-1947;32.44;49.97;9.900;214.1;66.46;
1-1948;32.46;49.97;9.800;214.1;66.52;
1-1949;32.47;49.97;9.800;214.1;66.57;
1-1950;32.49;49.97;9.800;214.1;66.62;
1-1951;32.51;49.97;9.800;214.1;66.67;
1-1952;32.52;49.97;9.900;214.1;66.72;
1-1953;32.54;49.97;9.800;214.1;66.77;
1-1954;32.56;49.97;10.00;214.1;66.82;
1-1955;32.57;49.97;9.600;214.1;66.88;
1-1956;32.59;49.97;9.900;214.1;66.93;
1-1957;32.61;49.97;9.700;214.1;66.98;
1-1958;32.62;49.97;9.900;214.1;67.03;
1-1959;32.64;49.97;9.700;214.1;67.08;
1-1960;32.66;49.97;9.900;214.1;67.13;
1-1961;32.67;49.97;9.800;214.1;67.18;
1-1962;32.69;49.97;9.700;214.1;67.23;
1-1963;32.71;49.97;9.800;214.1;67.29;
1-1964;32.72;49.97;9.700;214.1;67.34;
1-1965;32.74;49.97;9.900;214.1;67.39;
1-1966;32.76;49.97;9.800;214.1;67.44;
1-1967;32.77;49.97;9.800;214.1;67.49;
1-1968;32.79;49.97;9.800;214.1;67.54;
1-1969;32.81;49.97;9.800;214.1;67.59;
1-1970;32.82;49.97;9.700;214.2;67.64;
1-1971;32.84;49.97;9.700;214.2;67.69;
1-1972;32.86;49.97;9.900;214.2;67.75;
1-1973;32.87;49.97;9.700;214.2;67.80;
1-1974;32.89;49.97;9.800;214.2;67.85;
1-1975;32.91;49.97;9.700;214.2;67.90;
1-1976;32.92;49.97;9.800;214.2;67.95;
1-1977;32.94;49.97;9.800;214.2;68.00;
1-1978;32.96;49.97;9.900;214.2;68.05;
1-1979;32.97;49.97;9.800;214.1;68.11;
1-1980;32.99;49.97;9.700;214.1;68.16;
1-1981;33.01;49.97;9.800;214.1;68.21;
1-1982;33.02;49.97;9.700;214.1;68.26;
1-1983;33.04;49.97;9.900;214.2;68.31;
1-1984;33.06;49.97;9.800;214.2;68.36;
1-1985;33.07;49.97;9.800;214.2;68.41;
1-1986;33.09;49.97;9.700;214.2;68.46;
1-1987;33.11;49.97;9.800;214.2;68.51;
1-1988;33.12;49.97;9.800;214.2;68.57;
1-1989;33.14;49.97;9.800;214.2;68.62;
1-1990;33.16;49.97;9.900;214.2;68.67;
1-1991;33.17;49.97;9.700;214.2;68.72;
1-1992;33.19;49.97;9.800;214.2;68.77;
1-1993;33.21;49.97;9.800;214.2;68.82;
1-1994;33.22;49.97;9.800;214.2;68.87;
1-1995;33.24;49.97;9.700;214.2;68.92;
1-1996;33.26;49.97;9.800;214.2;68.98;
1-1997;33.27;49.97;9.800;214.2;69.03;
1-1998;33.29;49.97;9.700;214.2;69.08;
1-1999;33.31;49.97;9.800;214.2;69.13;
1-2000;33.32;49.97;9.700;214.2;69.18;
1-2001;33.34;49.97;9.800;214.2;69.23;
1-2002;33.36;49.97;9.700;214.2;69.28;
1-2003;33.37;49.97;9.800;214.2;69.33;
1-2004;33.39;49.97;9.700;214.2;69.38;
1-2005;33.41;49.97;9.700;214.2;69.43;
1-2006;33.42;49.97;9.600;214.2;69.49;
1-2007;33.44;49.97;9.700;214.2;69.54;
1-2008;33.46;49.97;9.900;214.2;69.59;
1-2009;33.47;49.97;9.700;214.2;69.64;
1-2010;33.49;49.97;9.700;214.2;69.69;
1-2011;33.51;49.97;9.700;214.2;69.74;
1-2012;33.52;49.97;9.700;214.2;69.79;
1-2013;33.54;49.97;9.800;214.2;69.84;
1-2014;33.56;49.97;9.800;214.2;69.89;
1-2015;33.57;49.97;9.900;214.2;69.94;
1-2016;33.59;49.97;9.700;214.2;70.00;
1-2017;33.61;49.97;9.800;214.2;70.05;
1-2018;33.62;49.97;9.600;214.2;70.10;
1-2019;33.64;49.97;9.800;214.2;70.15;
1-2020;33.66;49.97;9.800;214.2;70.20;
1-2021;33.67;49.97;9.800;214.2;70.25;
1-2022;33.69;49.97;9.700;214.2;70.30;
1-2023;33.71;49.97;9.800;214.2;70.35;
1-2024;33.72;49.97;9.700;214.2;70.40;
1-2025;33.74;49.97;9.800;214.2;70.45;
1-2026;33.76;49.97;9.900;214.2;70.51;
1-2027;33.77;49.97;9.800;214.2;70.56;
1-2028;33.79;49.97;9.800;214.3;70.61;
1-2029;33.81;49.97;9.800;214.3;70.66;
1-2030;33.82;49.97;9.700;214.2;70.71;

