D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0002.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1637;27.27;49.97;6.500;212.8;62.58;
1-1638;27.29;49.97;6.600;212.8;62.61;
1-1639;27.30;49.97;6.600;212.8;62.65;
1-1640;27.32;49.97;6.600;212.8;62.68;
1-1641;27.34;49.97;6.600;212.8;62.72;
1-1642;27.35;49.97;6.500;212.8;62.75;
1-1643;27.37;49.97;6.600;212.8;62.79;
1-1644;27.39;49.97;6.600;212.8;62.82;
1-1645;27.40;49.97;6.700;212.8;62.85;
1-1646;27.42;49.97;6.600;212.8;62.89;
1-1647;27.44;49.97;6.600;212.8;62.92;
1-1648;27.45;49.97;6.600;212.9;62.96;
1-1649;27.47;49.97;6.600;212.8;62.99;
1-1650;27.49;49.97;6.600;212.8;63.03;
1-1651;27.50;49.97;6.500;212.8;63.06;
1-1652;27.52;49.97;6.700;212.8;63.10;
1-1653;27.54;49.97;6.500;212.8;63.13;
1-1654;27.55;49.97;6.600;212.8;63.17;
1-1655;27.57;49.97;6.500;212.8;63.20;
1-1656;27.59;49.97;6.600;212.8;63.23;
1-1657;27.60;49.97;6.600;212.8;63.27;
1-1658;27.62;49.97;6.600;212.8;63.30;
1-1659;27.64;49.97;6.600;212.8;63.34;
1-1660;27.65;49.97;6.500;212.8;63.37;
1-1661;27.67;49.97;6.600;212.8;63.41;
1-1662;27.69;49.97;6.600;212.8;63.44;
1-1663;27.70;49.97;6.700;212.8;63.48;
1-1664;27.72;49.97;6.700;212.8;63.51;
1-1665;27.74;49.97;6.600;212.8;63.55;
1-1666;27.75;49.97;6.600;212.8;63.58;
1-1667;27.77;49.97;6.600;212.8;63.61;
1-1668;27.79;49.97;6.700;212.8;63.65;
1-1669;27.80;49.97;6.600;212.8;63.68;
1-1670;27.82;49.97;6.800;212.8;63.72;
1-1671;27.84;49.97;6.600;212.8;63.75;
1-1672;27.85;49.97;6.600;212.8;63.79;
1-1673;27.87;49.97;6.600;212.8;63.82;
1-1674;27.89;49.97;6.600;212.8;63.86;
1-1675;27.90;49.97;6.500;212.8;63.89;
1-1676;27.92;49.97;6.600;212.8;63.93;
1-1677;27.94;49.97;6.600;212.8;63.96;
1-1678;27.95;49.97;6.500;212.8;63.99;
1-1679;27.97;49.97;6.600;212.8;64.03;
1-1680;27.99;49.97;6.500;212.8;64.06;
1-1681;28.00;49.97;6.700;212.8;64.10;
1-1682;28.02;49.97;6.600;212.8;64.13;
1-1683;28.04;49.97;6.600;212.8;64.17;
1-1684;28.05;49.97;6.600;212.8;64.20;
1-1685;28.07;49.97;6.600;212.8;64.24;
1-1686;28.09;49.97;6.600;212.8;64.27;
1-1687;28.10;49.97;6.600;212.8;64.31;
1-1688;28.12;49.97;6.700;212.8;64.34;
1-1689;28.14;49.97;6.500;212.8;64.37;
1-1690;28.15;49.97;6.600;212.8;64.41;
1-1691;28.17;49.97;6.600;212.8;64.44;
1-1692;28.19;49.97;6.600;212.8;64.48;
1-1693;28.20;49.97;6.700;212.8;64.51;
1-1694;28.22;49.97;6.700;212.8;64.55;
1-1695;28.24;49.97;6.700;212.8;64.58;
1-1696;28.25;49.97;6.500;212.8;64.62;
1-1697;28.27;49.97;6.700;212.8;64.65;
1-1698;28.29;49.97;6.600;212.8;64.69;
1-1699;28.30;49.97;6.700;212.8;64.72;
1-1700;28.32;49.97;6.700;212.8;64.76;
1-1701;28.34;49.97;6.700;212.8;64.79;
1-1702;28.35;49.97;6.600;212.8;64.83;
1-1703;28.37;49.97;6.500;212.8;64.86;
1-1704;28.39;49.97;6.700;212.8;64.90;
1-1705;28.40;49.97;6.600;212.8;64.93;
1-1706;28.42;49.97;6.700;212.8;64.97;
1-1707;28.44;49.97;6.600;212.8;65.00;
1-1708;28.45;49.97;6.600;212.8;65.03;
1-1709;28.47;49.97;6.600;212.8;65.07;
1-1710;28.49;49.97;6.600;212.8;65.10;
1-1711;28.50;49.97;6.600;212.8;65.14;
1-1712;28.52;49.97;6.600;212.8;65.17;
1-1713;28.54;49.97;6.700;212.8;65.21;
1-1714;28.55;49.97;6.500;212.7;65.24;
1-1715;28.57;49.97;6.700;212.7;65.28;
1-1716;28.59;49.97;6.600;212.7;65.31;
1-1717;28.60;49.97;6.700;212.7;65.35;
1-1718;28.62;49.97;6.600;212.7;65.38;
1-1719;28.64;49.97;6.700;212.8;65.42;
1-1720;28.65;49.97;6.600;212.8;65.45;
1-1721;28.67;49.97;6.600;212.8;65.49;

