D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0001.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1637;27.27;49.97;3.000;207.5;30.67;
1-1638;27.28;49.97;3.000;207.5;30.68;
1-1639;27.30;49.97;3.000;207.5;30.70;
1-1640;27.32;49.97;3.000;207.5;30.71;
1-1641;27.33;49.97;3.000;207.5;30.73;
1-1642;27.35;49.97;3.000;207.5;30.74;
1-1643;27.37;49.97;3.000;207.5;30.76;
1-1644;27.38;49.97;3.000;207.5;30.77;
1-1645;27.40;49.97;3.000;207.5;30.79;
1-1646;27.42;49.97;3.000;207.5;30.81;
1-1647;27.43;49.97;3.000;207.5;30.82;
1-1648;27.45;49.97;3.000;207.5;30.84;
1-1649;27.47;49.97;3.000;207.5;30.85;
1-1650;27.48;49.97;3.000;207.5;30.87;
1-1651;27.50;49.97;3.000;207.5;30.88;
1-1652;27.52;49.97;3.000;207.5;30.90;
1-1653;27.53;49.97;3.000;207.5;30.92;
1-1654;27.55;49.97;3.000;207.5;30.93;
1-1655;27.57;49.97;3.000;207.5;30.95;
1-1656;27.58;49.97;3.000;207.5;30.96;
1-1657;27.60;49.97;3.000;207.5;30.98;
1-1658;27.62;49.97;3.000;207.5;30.99;
1-1659;27.63;49.97;3.100;207.5;31.01;
1-1660;27.65;49.97;3.000;207.5;31.03;
1-1661;27.67;49.97;3.000;207.5;31.04;
1-1662;27.68;49.97;3.000;207.5;31.06;
1-1663;27.70;49.97;3.000;207.5;31.07;
1-1664;27.72;49.97;3.100;207.5;31.09;
1-1665;27.73;49.97;3.000;207.5;31.11;
1-1666;27.75;49.97;3.000;207.5;31.12;
1-1667;27.77;49.97;3.000;207.5;31.14;
1-1668;27.78;49.97;3.000;207.5;31.15;
1-1669;27.80;49.97;3.000;207.5;31.17;
1-1670;27.82;49.97;3.100;207.5;31.18;
1-1671;27.83;49.97;3.000;207.5;31.20;
1-1672;27.85;49.97;3.100;207.5;31.22;
1-1673;27.87;49.97;3.100;207.5;31.23;
1-1674;27.88;49.97;3.000;207.5;31.25;
1-1675;27.90;49.97;3.000;207.5;31.26;
1-1676;27.92;49.97;3.100;207.5;31.28;
1-1677;27.93;49.97;3.100;207.5;31.30;
1-1678;27.95;49.97;3.100;207.5;31.31;
1-1679;27.97;49.97;3.100;207.5;31.33;
1-1680;27.98;49.97;3.100;207.5;31.35;
1-1681;28.00;49.97;3.000;207.5;31.36;
1-1682;28.02;49.97;3.100;207.5;31.38;
1-1683;28.03;49.97;3.100;207.5;31.39;
1-1684;28.05;49.97;3.100;207.5;31.41;
1-1685;28.07;49.97;3.100;207.5;31.43;
1-1686;28.08;49.97;3.100;207.5;31.44;
1-1687;28.10;49.97;3.100;207.5;31.46;
1-1688;28.12;49.97;3.100;207.5;31.47;
1-1689;28.13;49.97;3.100;207.5;31.49;
1-1690;28.15;49.97;3.100;207.5;31.51;
1-1691;28.17;49.97;3.100;207.5;31.52;
1-1692;28.18;49.97;3.000;207.5;31.54;
1-1693;28.20;49.97;3.100;207.5;31.55;
1-1694;28.22;49.97;3.100;207.5;31.57;
1-1695;28.23;49.97;3.100;207.5;31.59;
1-1696;28.25;49.97;3.100;207.5;31.60;
1-1697;28.27;49.97;3.000;207.5;31.62;
1-1698;28.28;49.97;3.000;207.5;31.64;
1-1699;28.30;49.97;3.000;207.5;31.65;
1-1700;28.32;49.97;3.100;207.5;31.67;
1-1701;28.33;49.97;3.000;207.5;31.68;
1-1702;28.35;49.97;3.000;207.5;31.70;
1-1703;28.37;49.97;3.000;207.5;31.71;
1-1704;28.38;49.97;3.000;207.5;31.73;
1-1705;28.40;49.97;3.000;207.5;31.75;
1-1706;28.42;49.97;3.000;207.5;31.76;
1-1707;28.43;49.97;3.000;207.5;31.78;
1-1708;28.45;49.97;3.000;207.5;31.79;
1-1709;28.47;49.97;3.000;207.5;31.81;
1-1710;28.48;49.97;3.000;207.5;31.82;
1-1711;28.50;49.97;3.000;207.5;31.84;
1-1712;28.52;49.97;3.000;207.5;31.86;
1-1713;28.53;49.97;3.100;207.5;31.87;
1-1714;28.55;49.97;3.100;207.5;31.89;
1-1715;28.57;49.97;3.000;207.5;31.90;
1-1716;28.58;49.97;3.100;207.5;31.92;
1-1717;28.60;49.97;3.000;207.5;31.94;
1-1718;28.62;49.97;3.100;207.5;31.95;
1-1719;28.63;49.97;3.000;207.5;31.97;
1-1720;28.65;49.97;3.100;207.5;31.98;
1-1721;28.67;49.97;3.100;207.5;32.00;
1-1722;28.68;49.97;3.100;207.5;32.02;
1-1723;28.70;49.97;3.000;207.5;32.03;
1-1724;28.72;49.97;3.100;207.5;32.05;
1-1725;28.73;49.97;3.100;207.5;32.06;
1-1726;28.75;49.97;3.100;207.5;32.08;
1-1727;28.77;49.97;3.000;207.5;32.10;
1-1728;28.78;49.97;3.000;207.5;32.11;
1-1729;28.80;49.97;3.000;207.5;32.13;
1-1730;28.82;49.97;3.000;207.5;32.14;
1-1731;28.83;49.97;3.000;207.5;32.16;
1-1732;28.85;49.97;3.000;207.5;32.17;
1-1733;28.87;49.97;3.000;207.5;32.19;
1-1734;28.88;49.97;3.000;207.5;32.21;
1-1735;28.90;49.97;3.000;207.5;32.22;
1-1736;28.92;49.97;3.100;207.5;32.24;
1-1737;28.93;49.97;3.000;207.5;32.25;
1-1738;28.95;49.97;3.100;207.5;32.27;
1-1739;28.97;49.97;3.000;207.5;32.29;
1-1740;28.98;49.97;3.000;207.5;32.30;
1-1741;29.00;49.97;3.000;207.5;32.32;
1-1742;29.02;49.97;3.000;207.5;32.33;
1-1743;29.03;49.97;3.000;207.5;32.35;
1-1744;29.05;49.97;3.000;207.5;32.36;
1-1745;29.07;49.97;3.100;207.5;32.38;
1-1746;29.08;49.97;3.000;207.5;32.40;
1-1747;29.10;49.97;3.000;207.5;32.41;
1-1748;29.12;49.97;3.000;207.5;32.43;
1-1749;29.13;49.97;3.100;207.5;32.44;
1-1750;29.15;49.97;3.000;207.5;32.46;
1-1751;29.17;49.97;3.000;207.5;32.48;
1-1752;29.18;49.97;3.000;207.5;32.49;
1-1753;29.20;49.97;3.000;207.5;32.51;
1-1754;29.22;49.97;3.000;207.5;32.52;
1-1755;29.23;49.97;3.000;207.5;32.54;
1-1756;29.25;49.97;3.100;207.5;32.55;
1-1757;29.27;49.97;3.000;207.5;32.57;
1-1758;29.28;49.97;3.100;207.5;32.59;
1-1759;29.30;49.97;3.000;207.5;32.60;
1-1760;29.32;49.97;3.100;207.5;32.62;
1-1761;29.33;49.97;3.100;207.5;32.63;
1-1762;29.35;49.97;3.000;207.5;32.65;
1-1763;29.37;49.97;3.100;207.5;32.67;
1-1764;29.38;49.97;3.000;207.5;32.68;
1-1765;29.40;49.97;3.100;207.5;32.70;
1-1766;29.42;49.97;3.100;207.5;32.71;
1-1767;29.43;49.97;3.100;207.5;32.73;
1-1768;29.45;49.97;3.100;207.5;32.75;
1-1769;29.47;49.97;3.100;207.5;32.76;
1-1770;29.48;49.97;3.100;207.5;32.78;
1-1771;29.50;49.97;3.100;207.5;32.80;
1-1772;29.52;49.97;3.100;207.5;32.81;
1-1773;29.53;49.97;3.100;207.5;32.83;
1-1774;29.55;49.97;3.100;207.5;32.84;
1-1775;29.57;49.97;3.000;207.5;32.86;
1-1776;29.58;49.97;3.100;207.5;32.88;
1-1777;29.60;49.97;3.100;207.5;32.89;
1-1778;29.62;49.97;3.100;207.5;32.91;
1-1779;29.63;49.97;3.100;207.5;32.92;
1-1780;29.65;49.97;3.100;207.5;32.94;
1-1781;29.67;49.97;3.100;207.5;32.96;
1-1782;29.68;49.97;3.000;207.5;32.97;
1-1783;29.70;49.97;3.000;207.5;32.99;
1-1784;29.72;49.97;3.000;207.6;33.00;
1-1785;29.73;49.97;3.100;207.6;33.02;
1-1786;29.75;49.97;3.100;207.6;33.04;
1-1787;29.77;49.97;3.100;207.6;33.05;
1-1788;29.78;49.97;3.100;207.5;33.07;
1-1789;29.80;49.97;3.100;207.6;33.09;
1-1790;29.82;49.97;3.100;207.5;33.10;
1-1791;29.83;49.97;3.100;207.5;33.12;
1-1792;29.85;49.97;3.100;207.5;33.13;
1-1793;29.87;49.97;3.000;207.6;33.15;
1-1794;29.88;49.97;3.100;207.6;33.17;
1-1795;29.90;49.97;3.100;207.6;33.18;
1-1796;29.92;49.97;3.100;207.6;33.20;
1-1797;29.93;49.97;3.100;207.6;33.21;
1-1798;29.95;49.97;3.100;207.6;33.23;
1-1799;29.97;49.97;3.100;207.6;33.25;
1-1800;29.98;49.97;3.100;207.6;33.26;
1-1801;30.00;49.97;3.100;207.6;33.28;
1-1802;30.02;49.97;3.100;207.6;33.30;
1-1803;30.03;49.97;3.100;207.6;33.31;
1-1804;30.05;49.97;3.100;207.6;33.33;
1-1805;30.07;49.97;3.100;207.6;33.34;
1-1806;30.08;49.97;3.100;207.6;33.36;
1-1807;30.10;49.97;3.100;207.6;33.38;
1-1808;30.12;49.97;3.100;207.6;33.39;
1-1809;30.13;49.97;3.100;207.6;33.41;
1-1810;30.15;49.97;3.100;207.6;33.43;
1-1811;30.17;49.97;3.100;207.6;33.44;
1-1812;30.18;49.97;3.100;207.6;33.46;
1-1813;30.20;49.97;3.100;207.6;33.47;
1-1814;30.22;49.97;3.100;207.6;33.49;
1-1815;30.23;49.97;3.100;207.6;33.51;
1-1816;30.25;49.97;3.100;207.6;33.52;
1-1817;30.27;49.97;3.100;207.6;33.54;
1-1818;30.28;49.97;3.100;207.6;33.56;
1-1819;30.30;49.97;3.100;207.6;33.57;
1-1820;30.32;49.97;3.100;207.6;33.59;
1-1821;30.33;49.97;3.100;207.6;33.60;
1-1822;30.35;49.97;3.100;207.6;33.62;
1-1823;30.37;49.97;3.100;207.6;33.64;
1-1824;30.38;49.97;3.100;207.6;33.65;
1-1825;30.40;49.97;3.100;207.6;33.67;
1-1826;30.42;49.97;3.100;207.6;33.69;
1-1827;30.43;49.97;3.100;207.6;33.70;
1-1828;30.45;49.97;3.100;207.6;33.72;
1-1829;30.47;49.97;3.100;207.6;33.73;
1-1830;30.48;49.97;3.100;207.6;33.75;
1-1831;30.50;49.97;3.100;207.6;33.77;
1-1832;30.52;49.97;3.000;207.6;33.78;
1-1833;30.53;49.97;3.100;207.6;33.80;
1-1834;30.55;49.97;3.100;207.6;33.81;
1-1835;30.57;49.97;3.100;207.6;33.83;
1-1836;30.58;49.97;3.100;207.6;33.85;
1-1837;30.60;49.97;3.100;207.6;33.86;
1-1838;30.62;49.97;3.100;207.6;33.88;
1-1839;30.63;49.97;3.100;207.6;33.90;
1-1840;30.65;49.97;3.100;207.6;33.91;
1-1841;30.67;49.97;3.100;207.6;33.93;
1-1842;30.68;49.97;3.100;207.6;33.94;
1-1843;30.70;49.97;3.100;207.6;33.96;
1-1844;30.72;49.97;3.100;207.6;33.98;
1-1845;30.73;49.97;3.100;207.6;33.99;
1-1846;30.75;49.97;3.100;207.6;34.01;
1-1847;30.77;49.97;3.100;207.6;34.03;
1-1848;30.78;49.97;3.100;207.6;34.04;
1-1849;30.80;49.97;3.100;207.6;34.06;
1-1850;30.82;49.97;3.100;207.6;34.07;
1-1851;30.83;49.97;3.100;207.6;34.09;
1-1852;30.85;49.97;3.100;207.6;34.11;
1-1853;30.87;49.97;3.100;207.6;34.12;
1-1854;30.88;49.97;3.100;207.6;34.14;
1-1855;30.90;49.97;3.100;207.6;34.16;
1-1856;30.92;49.97;3.100;207.6;34.17;
1-1857;30.93;49.97;3.100;207.6;34.19;
1-1858;30.95;49.97;3.100;207.6;34.20;
1-1859;30.97;49.97;3.100;207.6;34.22;
1-1860;30.98;49.97;3.100;207.6;34.24;
1-1861;31.00;49.97;3.100;207.6;34.25;
1-1862;31.02;49.97;3.100;207.6;34.27;
1-1863;31.03;49.97;3.100;207.6;34.28;
1-1864;31.05;49.97;3.200;207.6;34.30;
1-1865;31.07;49.97;3.100;207.6;34.32;
1-1866;31.08;49.97;3.100;207.6;34.33;
1-1867;31.10;49.97;3.100;207.6;34.35;
1-1868;31.12;49.97;3.100;207.6;34.37;
1-1869;31.13;49.97;3.100;207.6;34.38;
1-1870;31.15;49.97;3.100;207.6;34.40;
1-1871;31.17;49.97;3.100;207.6;34.42;
1-1872;31.18;49.97;3.100;207.6;34.43;
1-1873;31.20;49.97;3.100;207.6;34.45;
1-1874;31.22;49.97;3.100;207.6;34.46;
1-1875;31.23;49.97;3.100;207.6;34.48;
1-1876;31.25;49.97;3.100;207.6;34.50;
1-1877;31.27;49.97;3.100;207.6;34.51;
1-1878;31.28;49.97;3.100;207.6;34.53;
1-1879;31.30;49.97;3.100;207.6;34.54;
1-1880;31.32;49.97;3.100;207.6;34.56;
1-1881;31.33;49.97;3.100;207.6;34.58;
1-1882;31.35;49.97;3.100;207.6;34.59;
1-1883;31.37;49.97;3.100;207.6;34.61;
1-1884;31.38;49.97;3.100;207.6;34.63;
1-1885;31.40;49.97;3.100;207.6;34.64;
1-1886;31.42;49.97;3.100;207.6;34.66;
1-1887;31.43;49.97;3.100;207.6;34.67;
1-1888;31.45;49.97;3.100;207.6;34.69;
1-1889;31.47;49.97;3.100;207.6;34.71;
1-1890;31.48;49.97;3.100;207.6;34.72;
1-1891;31.50;49.97;3.100;207.6;34.74;
1-1892;31.52;49.97;3.100;207.6;34.76;
1-1893;31.53;49.97;3.100;207.6;34.77;
1-1894;31.55;49.97;3.100;207.6;34.79;
1-1895;31.57;49.97;3.200;207.6;34.80;
1-1896;31.58;49.97;3.100;207.6;34.82;
1-1897;31.60;49.97;3.100;207.6;34.84;
1-1898;31.62;49.97;3.100;207.6;34.85;
1-1899;31.63;49.97;3.100;207.6;34.87;
1-1900;31.65;49.97;3.200;207.6;34.89;
1-1901;31.67;49.97;3.200;207.6;34.90;
1-1902;31.68;49.97;3.100;207.6;34.92;
1-1903;31.70;49.97;3.100;207.6;34.94;
1-1904;31.72;49.97;3.100;207.6;34.95;
1-1905;31.73;49.97;3.100;207.6;34.97;
1-1906;31.75;49.97;3.100;207.6;34.98;
1-1907;31.77;49.97;3.100;207.6;35.00;
1-1908;31.78;49.97;3.100;207.6;35.02;
1-1909;31.80;49.97;3.100;207.6;35.03;
1-1910;31.82;49.97;3.100;207.6;35.05;
1-1911;31.83;49.97;3.100;207.6;35.07;
1-1912;31.85;49.97;3.100;207.6;35.08;
1-1913;31.87;49.97;3.100;207.6;35.10;
1-1914;31.88;49.97;3.200;207.6;35.11;
1-1915;31.90;49.97;3.100;207.6;35.13;
1-1916;31.92;49.97;3.200;207.6;35.15;
1-1917;31.93;49.97;3.100;207.6;35.16;
1-1918;31.95;49.97;3.100;207.6;35.18;
1-1919;31.97;49.97;3.100;207.6;35.20;
1-1920;31.98;49.97;3.100;207.6;35.21;
1-1921;32.00;49.97;3.100;207.6;35.23;
1-1922;32.02;49.97;3.100;207.6;35.25;
1-1923;32.03;49.97;3.100;207.6;35.26;
1-1924;32.05;49.97;3.100;207.6;35.28;
1-1925;32.07;49.97;3.100;207.6;35.29;
1-1926;32.08;49.97;3.100;207.6;35.31;
1-1927;32.10;49.97;3.100;207.6;35.33;
1-1928;32.12;49.97;3.100;207.6;35.34;
1-1929;32.13;49.97;3.100;207.6;35.36;
1-1930;32.15;49.97;3.200;207.6;35.38;
1-1931;32.17;49.97;3.100;207.6;35.39;
1-1932;32.18;49.97;3.100;207.6;35.41;
1-1933;32.20;49.97;3.100;207.6;35.42;
1-1934;32.22;49.97;3.100;207.6;35.44;
1-1935;32.23;49.97;3.100;207.6;35.46;
1-1936;32.25;49.97;3.100;207.6;35.47;
1-1937;32.27;49.97;3.100;207.6;35.49;
1-1938;32.28;49.97;3.100;207.6;35.51;
1-1939;32.30;49.97;3.100;207.6;35.52;
1-1940;32.32;49.97;3.100;207.6;35.54;
1-1941;32.33;49.97;3.100;207.6;35.55;
1-1942;32.35;49.97;3.100;207.6;35.57;
1-1943;32.37;49.97;3.100;207.6;35.59;
1-1944;32.38;49.97;3.100;207.6;35.60;
1-1945;32.40;49.97;3.100;207.6;35.62;
1-1946;32.42;49.97;3.100;207.6;35.63;
1-1947;32.43;49.97;3.100;207.6;35.65;
1-1948;32.45;49.97;3.200;207.6;35.67;
1-1949;32.47;49.97;3.100;207.6;35.68;
1-1950;32.48;49.97;3.100;207.6;35.70;
1-1951;32.50;49.97;3.100;207.6;35.72;
1-1952;32.52;49.97;3.100;207.6;35.73;
1-1953;32.53;49.97;3.100;207.6;35.75;
1-1954;32.55;49.97;3.200;207.6;35.77;
1-1955;32.57;49.97;3.100;207.6;35.78;
1-1956;32.58;49.97;3.100;207.6;35.80;
1-1957;32.60;49.97;3.100;207.6;35.81;
1-1958;32.62;49.97;3.100;207.6;35.83;
1-1959;32.63;49.97;3.100;207.6;35.85;
1-1960;32.65;49.97;3.100;207.6;35.86;
1-1961;32.67;49.97;3.200;207.6;35.88;
1-1962;32.68;49.97;3.200;207.6;35.90;
1-1963;32.70;49.97;3.200;207.6;35.91;
1-1964;32.72;49.97;3.200;207.6;35.93;
1-1965;32.73;49.97;3.200;207.6;35.95;
1-1966;32.75;49.97;3.200;207.6;35.96;
1-1967;32.77;49.97;3.200;207.6;35.98;
1-1968;32.78;49.97;3.200;207.6;36.00;
1-1969;32.80;49.97;3.100;207.6;36.01;
1-1970;32.82;49.97;3.100;207.6;36.03;
1-1971;32.83;49.97;3.100;207.6;36.05;
1-1972;32.85;49.97;3.200;207.6;36.06;
1-1973;32.87;49.97;3.200;207.6;36.08;
1-1974;32.88;49.97;3.200;207.6;36.10;
1-1975;32.90;49.97;3.200;207.6;36.11;
1-1976;32.92;49.97;3.200;207.6;36.13;
1-1977;32.93;49.97;3.200;207.6;36.15;
1-1978;32.95;49.97;3.200;207.6;36.16;
1-1979;32.97;49.97;3.200;207.6;36.18;
1-1980;32.98;49.97;3.200;207.6;36.20;
1-1981;33.00;49.97;3.200;207.6;36.21;
1-1982;33.02;49.97;3.200;207.6;36.23;
1-1983;33.03;49.97;3.100;207.6;36.25;
1-1984;33.05;49.97;3.200;207.6;36.26;
1-1985;33.07;49.97;3.200;207.6;36.28;
1-1986;33.08;49.97;3.200;207.6;36.30;
1-1987;33.10;49.97;3.200;207.6;36.31;
1-1988;33.12;49.97;3.200;207.6;36.33;
1-1989;33.13;49.97;3.100;207.6;36.35;
1-1990;33.15;49.97;3.200;207.6;36.36;
1-1991;33.17;49.97;3.200;207.6;36.38;
1-1992;33.18;49.97;3.200;207.6;36.40;
1-1993;33.20;49.97;3.200;207.6;36.41;
1-1994;33.22;49.97;3.200;207.6;36.43;
1-1995;33.23;49.97;3.200;207.6;36.45;
1-1996;33.25;49.97;3.200;207.6;36.46;
1-1997;33.27;49.97;3.200;207.6;36.48;
1-1998;33.28;49.97;3.200;207.6;36.50;
1-1999;33.30;49.97;3.200;207.6;36.51;
1-2000;33.32;49.97;3.200;207.6;36.53;
1-2001;33.33;49.97;3.200;207.6;36.55;
1-2002;33.35;49.97;3.200;207.6;36.56;
1-2003;33.37;49.97;3.200;207.6;36.58;
1-2004;33.38;49.97;3.200;207.6;36.60;
1-2005;33.40;49.97;3.200;207.6;36.61;
1-2006;33.42;49.97;3.200;207.6;36.63;
1-2007;33.43;49.97;3.200;207.6;36.65;
1-2008;33.45;49.97;3.200;207.6;36.66;
1-2009;33.47;49.97;3.200;207.6;36.68;
1-2010;33.48;49.97;3.200;207.6;36.70;
1-2011;33.50;49.97;3.200;207.6;36.71;
1-2012;33.52;49.97;3.200;207.6;36.73;
1-2013;33.53;49.97;3.200;207.6;36.75;
1-2014;33.55;49.97;3.200;207.6;36.76;
1-2015;33.57;49.97;3.200;207.6;36.78;
1-2016;33.58;49.97;3.200;207.6;36.80;
1-2017;33.60;49.97;3.200;207.6;36.81;
1-2018;33.62;49.97;3.200;207.6;36.83;
1-2019;33.63;49.97;3.200;207.6;36.85;
1-2020;33.65;49.97;3.200;207.6;36.87;
1-2021;33.67;49.97;3.200;207.6;36.88;
1-2022;33.68;49.97;3.200;207.6;36.90;
1-2023;33.70;49.97;3.200;207.6;36.92;
1-2024;33.72;49.97;3.200;207.6;36.93;
1-2025;33.73;49.97;3.200;207.6;36.95;
1-2026;33.75;49.97;3.200;207.6;36.97;
1-2027;33.77;49.97;3.200;207.6;36.98;
1-2028;33.78;49.97;3.200;207.6;37.00;
1-2029;33.80;49.97;3.200;207.6;37.02;
1-2030;33.82;49.97;3.200;207.6;37.03;
1-2031;33.83;49.97;3.200;207.6;37.05;
1-2032;33.85;49.97;3.200;207.6;37.07;
1-2033;33.87;49.97;3.200;207.6;37.08;
1-2034;33.88;49.97;3.200;207.6;37.10;
1-2035;33.90;49.97;3.200;207.6;37.12;
1-2036;33.92;49.97;3.200;207.6;37.13;
1-2037;33.93;49.97;3.200;207.6;37.15;
1-2038;33.95;49.97;3.200;207.6;37.17;
1-2039;33.97;49.97;3.200;207.6;37.18;
1-2040;33.98;49.97;3.200;207.6;37.20;
1-2041;34.00;49.97;3.200;207.6;37.22;
1-2042;34.02;49.97;3.200;207.6;37.23;
1-2043;34.03;49.97;3.200;207.6;37.25;
1-2044;34.05;49.97;3.200;207.6;37.27;
1-2045;34.07;49.97;3.200;207.6;37.28;
1-2046;34.08;49.97;3.200;207.6;37.30;
1-2047;34.10;49.97;3.200;207.6;37.32;
1-2048;34.12;49.97;3.200;207.7;37.33;
1-2049;34.13;49.97;3.200;207.6;37.35;
1-2050;34.15;49.97;3.200;207.6;37.37;
1-2051;34.17;49.97;3.200;207.6;37.38;
1-2052;34.18;49.97;3.200;207.7;37.40;
1-2053;34.20;49.97;3.200;207.7;37.42;
1-2054;34.22;49.97;3.200;207.7;37.43;
1-2055;34.23;49.97;3.200;207.7;37.45;
1-2056;34.25;49.97;3.200;207.7;37.47;
1-2057;34.27;49.97;3.200;207.7;37.48;
1-2058;34.28;49.97;3.200;207.7;37.50;
1-2059;34.30;49.97;3.200;207.7;37.52;
1-2060;34.32;49.97;3.200;207.7;37.53;
1-2061;34.33;49.97;3.200;207.7;37.55;
1-2062;34.35;49.97;3.200;207.7;37.57;
1-2063;34.37;49.97;3.200;207.7;37.59;
1-2064;34.38;49.97;3.200;207.7;37.60;
1-2065;34.40;49.97;3.200;207.7;37.62;
1-2066;34.42;49.97;3.200;207.7;37.64;
1-2067;34.43;49.97;3.200;207.7;37.65;
1-2068;34.45;49.97;3.200;207.7;37.67;
1-2069;34.47;49.97;3.200;207.7;37.69;
1-2070;34.48;49.97;3.200;207.7;37.70;
1-2071;34.50;49.97;3.200;207.7;37.72;
1-2072;34.52;49.97;3.200;207.7;37.74;
1-2073;34.53;49.97;3.200;207.7;37.75;
1-2074;34.55;49.97;3.300;207.7;37.77;
1-2075;34.57;49.97;3.300;207.7;37.79;
1-2076;34.58;49.97;3.300;207.7;37.80;
1-2077;34.60;49.97;3.300;207.7;37.82;
1-2078;34.62;49.97;3.300;207.7;37.84;
1-2079;34.63;49.97;3.300;207.7;37.86;
1-2080;34.65;49.97;3.200;207.7;37.87;
1-2081;34.67;49.97;3.200;207.7;37.89;
1-2082;34.68;49.97;3.200;207.7;37.91;
1-2083;34.70;49.97;3.300;207.7;37.92;
1-2084;34.72;49.97;3.300;207.7;37.94;
1-2085;34.73;49.97;3.200;207.7;37.96;
1-2086;34.75;49.97;3.200;207.7;37.97;
1-2087;34.77;49.97;3.300;207.7;37.99;
1-2088;34.78;49.97;3.200;207.7;38.01;
1-2089;34.80;49.97;3.300;207.7;38.03;
1-2090;34.82;49.97;3.200;207.7;38.04;
1-2091;34.83;49.97;3.300;207.7;38.06;
1-2092;34.85;49.97;3.200;207.7;38.08;
1-2093;34.87;49.97;3.300;207.7;38.09;
1-2094;34.88;49.97;3.300;207.7;38.11;
1-2095;34.90;49.97;3.300;207.7;38.13;
1-2096;34.92;49.97;3.300;207.7;38.15;
1-2097;34.93;49.97;3.300;207.7;38.16;
1-2098;34.95;49.97;3.300;207.7;38.18;
1-2099;34.97;49.97;3.300;207.7;38.20;
1-2100;34.98;49.97;3.300;207.7;38.21;
1-2101;35.00;49.97;3.300;207.8;38.23;
1-2102;35.02;49.97;3.300;207.7;38.25;
1-2103;35.03;49.97;3.300;207.7;38.27;
1-2104;35.05;49.97;3.200;207.7;38.28;
1-2105;35.07;49.97;3.300;207.8;38.30;
1-2106;35.08;49.97;3.300;207.8;38.32;
1-2107;35.10;49.97;3.300;207.8;38.33;
1-2108;35.12;49.97;3.300;207.8;38.35;
1-2109;35.13;49.97;3.300;207.8;38.37;
1-2110;35.15;49.97;3.200;207.8;38.39;
1-2111;35.17;49.97;3.300;207.8;38.40;
1-2112;35.18;49.97;3.300;207.8;38.42;
1-2113;35.20;49.97;3.300;207.8;38.44;
1-2114;35.22;49.97;3.300;207.8;38.46;
1-2115;35.23;49.97;3.300;207.8;38.47;
1-2116;35.25;49.97;3.300;207.8;38.49;
1-2117;35.27;49.97;3.300;207.8;38.51;
1-2118;35.28;49.97;3.300;207.8;38.52;
1-2119;35.30;49.97;3.300;207.8;38.54;
1-2120;35.32;49.97;3.300;207.8;38.56;
1-2121;35.33;49.97;3.300;207.8;38.58;
1-2122;35.35;49.97;3.300;207.8;38.59;
1-2123;35.37;49.97;3.300;207.8;38.61;
1-2124;35.38;49.97;3.300;207.8;38.63;
1-2125;35.40;49.97;3.300;207.8;38.65;
1-2126;35.42;49.97;3.300;207.8;38.66;
1-2127;35.43;49.97;3.300;207.8;38.68;
1-2128;35.45;49.97;3.300;207.8;38.70;
1-2129;35.47;49.97;3.300;207.8;38.71;
1-2130;35.48;49.97;3.300;207.8;38.73;
1-2131;35.50;49.97;3.300;207.8;38.75;
1-2132;35.52;49.97;3.300;207.8;38.77;
1-2133;35.53;49.97;3.300;207.8;38.78;
1-2134;35.55;49.97;3.300;207.8;38.80;
1-2135;35.57;49.97;3.300;207.8;38.82;
1-2136;35.58;49.97;3.300;207.8;38.84;
1-2137;35.60;49.97;3.400;207.8;38.85;
1-2138;35.62;49.97;3.300;207.8;38.87;
1-2139;35.63;49.97;3.300;207.8;38.89;
1-2140;35.65;49.97;3.300;207.8;38.90;
1-2141;35.67;49.97;3.300;207.8;38.92;
1-2142;35.68;49.97;3.300;207.8;38.94;
1-2143;35.70;49.97;3.300;207.8;38.96;
1-2144;35.72;49.97;3.300;207.8;38.97;
1-2145;35.73;49.97;3.300;207.8;38.99;
1-2146;35.75;49.97;3.300;207.8;39.01;
1-2147;35.77;49.97;3.300;207.8;39.03;
1-2148;35.79;49.97;3.300;207.8;39.04;
1-2149;35.80;49.97;3.400;207.8;39.06;
1-2150;35.82;49.97;3.300;207.8;39.08;
1-2151;35.84;49.97;3.400;207.8;39.10;
1-2152;35.85;49.97;3.300;207.8;39.11;
1-2153;35.87;49.97;3.300;207.8;39.13;
1-2154;35.89;49.97;3.300;207.8;39.15;
1-2155;35.90;49.97;3.400;207.8;39.17;
1-2156;35.92;49.97;3.300;207.8;39.18;
1-2157;35.94;49.97;3.300;207.8;39.20;
1-2158;35.95;49.97;3.300;207.8;39.22;
1-2159;35.97;49.97;3.300;207.8;39.23;
1-2160;35.99;49.97;3.300;207.8;39.25;
1-2161;36.00;49.97;3.300;207.8;39.27;
1-2162;36.02;49.97;3.400;207.8;39.29;
1-2163;36.04;49.97;3.400;207.8;39.30;
1-2164;36.05;49.97;3.300;207.8;39.32;
1-2165;36.07;49.97;3.300;207.8;39.34;
1-2166;36.09;49.97;3.400;207.8;39.36;
1-2167;36.10;49.97;3.400;207.8;39.37;
1-2168;36.12;49.97;3.400;207.8;39.39;
1-2169;36.14;49.97;3.400;207.8;39.41;
1-2170;36.15;49.97;3.300;207.8;39.43;
