D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0013.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-10487;174.8;49.97;13.60;218.3;430.7;
1-10488;174.8;49.97;13.40;218.3;430.7;
1-10489;174.8;49.97;13.50;218.3;430.8;
1-10490;174.8;49.97;13.70;218.3;430.9;
1-10491;174.9;49.97;13.70;218.3;430.9;
1-10492;174.9;49.97;13.80;218.3;431.0;
1-10493;174.9;49.97;13.50;218.3;431.1;
1-10494;174.9;49.97;13.80;218.3;431.2;
1-10495;174.9;49.97;13.60;218.3;431.2;
1-10496;174.9;49.97;13.70;218.3;431.3;
1-10497;175.0;49.97;14.10;218.3;431.4;
1-10498;175.0;49.97;14.00;218.3;431.5;
1-10499;175.0;49.97;14.00;218.3;431.5;
1-10500;175.0;49.97;13.90;218.3;431.6;
1-10501;175.0;49.97;14.10;218.3;431.7;
1-10502;175.0;49.97;14.10;218.3;431.7;
1-10503;175.1;49.97;14.00;218.3;431.8;
1-10504;175.1;49.97;13.90;218.3;431.9;
1-10505;175.1;49.97;14.10;218.3;432.0;
1-10506;175.1;49.97;13.80;218.3;432.0;
1-10507;175.1;49.97;13.90;218.3;432.1;
1-10508;175.1;49.97;14.20;218.3;432.2;
1-10509;175.2;49.97;13.90;218.3;432.3;
1-10510;175.2;49.97;13.70;218.3;432.3;
1-10511;175.2;49.97;14.00;218.3;432.4;
1-10512;175.2;49.97;14.00;218.3;432.5;
1-10513;175.2;49.97;13.90;218.3;432.5;
1-10514;175.2;49.97;13.90;218.3;432.6;
1-10515;175.3;49.97;14.10;218.3;432.7;
1-10516;175.3;49.97;14.00;218.3;432.8;
1-10517;175.3;49.97;14.00;218.3;432.8;
1-10518;175.3;49.97;13.90;218.3;432.9;
1-10519;175.3;49.97;13.90;218.3;433.0;
1-10520;175.3;49.97;13.80;218.3;433.1;
1-10521;175.4;49.97;14.10;218.2;433.1;
1-10522;175.4;49.97;13.70;218.2;433.2;
1-10523;175.4;49.97;14.10;218.2;433.3;
1-10524;175.4;49.97;13.70;218.3;433.3;
1-10525;175.4;49.97;14.10;218.3;433.4;
1-10526;175.4;49.97;14.30;218.3;433.5;
1-10527;175.5;49.97;13.90;218.3;433.6;
1-10528;175.5;49.97;13.90;218.3;433.6;
1-10529;175.5;49.97;14.20;218.3;433.7;
1-10530;175.5;49.97;14.00;218.3;433.8;
1-10531;175.5;49.97;14.20;218.3;433.9;
1-10532;175.5;49.97;14.30;218.3;433.9;
1-10533;175.6;49.97;14.20;218.3;434.0;
1-10534;175.6;49.97;13.90;218.3;434.1;
1-10535;175.6;49.97;13.80;218.3;434.2;
1-10536;175.6;49.97;13.80;218.3;434.2;
1-10537;175.6;49.97;13.90;218.3;434.3;
1-10538;175.6;49.97;13.90;218.3;434.4;
1-10539;175.7;49.97;13.90;218.3;434.4;
1-10540;175.7;49.97;14.00;218.3;434.5;
1-10541;175.7;49.97;13.90;218.3;434.6;
1-10542;175.7;49.97;13.60;218.3;434.7;
1-10543;175.7;49.97;13.70;218.3;434.7;
1-10544;175.7;49.97;14.10;218.3;434.8;
1-10545;175.8;49.97;14.10;218.3;434.9;
1-10546;175.8;49.97;13.90;218.3;435.0;
1-10547;175.8;49.97;14.00;218.3;435.0;
1-10548;175.8;49.97;14.00;218.3;435.1;
1-10549;175.8;49.97;13.90;218.3;435.2;
1-10550;175.8;49.97;13.90;218.3;435.3;
1-10551;175.9;49.97;14.20;218.3;435.3;
1-10552;175.9;49.97;14.50;218.4;435.4;
1-10553;175.9;49.97;14.10;218.4;435.5;
1-10554;175.9;49.97;13.70;218.4;435.5;
1-10555;175.9;49.97;13.60;218.4;435.6;
1-10556;175.9;49.97;13.90;218.4;435.7;
1-10557;176.0;49.97;13.70;218.4;435.8;
1-10558;176.0;49.97;13.60;218.4;435.8;
1-10559;176.0;49.97;13.70;218.4;435.9;
1-10560;176.0;49.97;13.70;218.4;436.0;
1-10561;176.0;49.97;13.70;218.4;436.0;
1-10562;176.0;49.97;13.90;218.4;436.1;
1-10563;176.1;49.97;14.00;218.4;436.2;
1-10564;176.1;49.97;13.70;218.4;436.3;
1-10565;176.1;49.97;13.80;218.4;436.3;
1-10566;176.1;49.97;13.50;218.4;436.4;
1-10567;176.1;49.97;13.60;218.4;436.5;
1-10568;176.1;49.97;13.80;218.4;436.6;
1-10569;176.2;49.97;14.10;218.4;436.6;
1-10570;176.2;49.97;13.90;218.4;436.7;
1-10571;176.2;49.97;14.00;218.4;436.8;
1-10572;176.2;49.97;14.00;218.4;436.8;
1-10573;176.2;49.97;13.90;218.4;436.9;
1-10574;176.2;49.97;14.10;218.4;437.0;
1-10575;176.3;49.97;14.10;218.4;437.1;
1-10576;176.3;49.97;13.80;218.4;437.1;
1-10577;176.3;49.97;13.90;218.3;437.2;
1-10578;176.3;49.97;13.80;218.4;437.3;
1-10579;176.3;49.97;13.70;218.4;437.4;
1-10580;176.3;49.97;14.10;218.3;437.4;
1-10581;176.4;49.97;13.90;218.3;437.5;
1-10582;176.4;49.97;14.20;218.4;437.6;
1-10583;176.4;49.97;14.10;218.4;437.6;
1-10584;176.4;49.97;13.90;218.4;437.7;
1-10585;176.4;49.97;13.80;218.4;437.8;
1-10586;176.4;49.97;14.00;218.4;437.9;
1-10587;176.5;49.97;14.00;218.4;437.9;
1-10588;176.5;49.97;13.50;218.4;438.0;
1-10589;176.5;49.97;13.70;218.4;438.1;
1-10590;176.5;49.97;14.10;218.4;438.2;
1-10591;176.5;49.97;14.00;218.4;438.2;
1-10592;176.5;49.97;13.90;218.4;438.3;
1-10593;176.6;49.97;14.10;218.4;438.4;
1-10594;176.6;49.97;13.60;218.4;438.4;
1-10595;176.6;49.97;13.60;218.4;438.5;
1-10596;176.6;49.97;13.90;218.4;438.6;
1-10597;176.6;49.97;13.80;218.4;438.7;
1-10598;176.6;49.97;13.60;218.4;438.7;
1-10599;176.7;49.97;13.70;218.4;438.8;
1-10600;176.7;49.97;13.60;218.4;438.9;
1-10601;176.7;49.97;13.70;218.4;439.0;
1-10602;176.7;49.97;13.70;218.4;439.0;
1-10603;176.7;49.97;13.80;218.4;439.1;
1-10604;176.7;49.97;14.00;218.4;439.2;
1-10605;176.8;49.97;14.20;218.4;439.2;
1-10606;176.8;49.97;14.10;218.4;439.3;
1-10607;176.8;49.97;13.70;218.4;439.4;
1-10608;176.8;49.97;13.50;218.4;439.5;
1-10609;176.8;49.97;13.80;218.4;439.5;
1-10610;176.8;49.97;13.90;218.4;439.6;
1-10611;176.9;49.97;13.60;218.4;439.7;
1-10612;176.9;49.97;13.80;218.4;439.7;
1-10613;176.9;49.97;13.70;218.4;439.8;
1-10614;176.9;49.97;14.10;218.3;439.9;
1-10615;176.9;49.97;14.10;218.3;440.0;
1-10616;176.9;49.97;13.90;218.3;440.0;
1-10617;177.0;49.97;14.00;218.3;440.1;
1-10618;177.0;49.97;14.00;218.3;440.2;
1-10619;177.0;49.97;14.10;218.3;440.3;
1-10620;177.0;49.97;13.80;218.3;440.3;
1-10621;177.0;49.97;13.60;218.3;440.4;
1-10622;177.0;49.97;13.70;218.3;440.5;
1-10623;177.1;49.97;13.80;218.3;440.5;
1-10624;177.1;49.97;13.90;218.3;440.6;
1-10625;177.1;49.97;13.80;218.4;440.7;
1-10626;177.1;49.97;13.90;218.4;440.8;
1-10627;177.1;49.97;13.70;218.4;440.8;
1-10628;177.1;49.97;14.00;218.4;440.9;
1-10629;177.2;49.97;13.90;218.4;441.0;
1-10630;177.2;49.97;13.70;218.4;441.1;
1-10631;177.2;49.97;13.80;218.4;441.1;
1-10632;177.2;49.97;14.10;218.4;441.2;
1-10633;177.2;49.97;14.00;218.4;441.3;
1-10634;177.2;49.97;14.00;218.4;441.3;
1-10635;177.3;49.97;14.00;218.4;441.4;
1-10636;177.3;49.97;14.10;218.4;441.5;
1-10637;177.3;49.97;13.90;218.4;441.6;
1-10638;177.3;49.97;14.00;218.4;441.6;
1-10639;177.3;49.97;13.60;218.4;441.7;
1-10640;177.3;49.97;13.90;218.4;441.8;
1-10641;177.4;49.97;14.00;218.4;441.9;
1-10642;177.4;49.97;14.00;218.4;441.9;
1-10643;177.4;49.97;13.80;218.4;442.0;
1-10644;177.4;49.97;14.30;218.4;442.1;
1-10645;177.4;49.97;14.10;218.4;442.1;
1-10646;177.4;49.97;13.90;218.4;442.2;
1-10647;177.5;49.97;14.10;218.4;442.3;
1-10648;177.5;49.97;14.30;218.4;442.4;
1-10649;177.5;49.97;13.90;218.4;442.4;
1-10650;177.5;49.97;13.90;218.4;442.5;
1-10651;177.5;49.97;13.80;218.4;442.6;
1-10652;177.5;49.97;14.10;218.4;442.7;
1-10653;177.6;49.97;14.10;218.4;442.7;
1-10654;177.6;49.97;14.20;218.4;442.8;
1-10655;177.6;49.97;13.70;218.4;442.9;
1-10656;177.6;49.97;13.90;218.4;443.0;
1-10657;177.6;49.97;14.10;218.4;443.0;
1-10658;177.6;49.97;13.80;218.4;443.1;
1-10659;177.7;49.97;14.00;218.4;443.2;
1-10660;177.7;49.97;13.80;218.4;443.2;
1-10661;177.7;49.97;13.40;218.4;443.3;
1-10662;177.7;49.97;13.80;218.4;443.4;
1-10663;177.7;49.97;13.80;218.3;443.5;
1-10664;177.7;49.97;14.00;218.3;443.5;
1-10665;177.8;49.97;14.00;218.4;443.6;
1-10666;177.8;49.97;13.90;218.4;443.7;
1-10667;177.8;49.97;14.00;218.4;443.8;
1-10668;177.8;49.97;14.00;218.4;443.8;
1-10669;177.8;49.97;13.80;218.4;443.9;
1-10670;177.8;49.97;13.80;218.4;444.0;
1-10671;177.9;49.97;13.90;218.4;444.0;
1-10672;177.9;49.97;13.70;218.4;444.1;
1-10673;177.9;49.97;13.80;218.3;444.2;
1-10674;177.9;49.97;13.90;218.3;444.3;
1-10675;177.9;49.97;13.90;218.3;444.3;
1-10676;177.9;49.97;13.80;218.4;444.4;
1-10677;178.0;49.97;14.20;218.4;444.5;
1-10678;178.0;49.97;14.00;218.3;444.6;
1-10679;178.0;49.97;13.60;218.3;444.6;
1-10680;178.0;49.97;13.90;218.3;444.7;
1-10681;178.0;49.97;13.80;218.3;444.8;
1-10682;178.0;49.97;13.80;218.3;444.8;
1-10683;178.1;49.97;14.10;218.4;444.9;
1-10684;178.1;49.97;14.00;218.4;445.0;
1-10685;178.1;49.97;14.20;218.4;445.1;
1-10686;178.1;49.97;14.00;218.3;445.1;
1-10687;178.1;49.97;13.90;218.4;445.2;
1-10688;178.1;49.97;14.00;218.3;445.3;
1-10689;178.2;49.97;13.80;218.3;445.4;
1-10690;178.2;49.97;14.00;218.4;445.4;
1-10691;178.2;49.97;13.90;218.3;445.5;
1-10692;178.2;49.97;13.80;218.3;445.6;
1-10693;178.2;49.97;14.00;218.4;445.6;
1-10694;178.2;49.97;13.70;218.4;445.7;
1-10695;178.3;49.97;14.00;218.4;445.8;
1-10696;178.3;49.97;14.20;218.4;445.9;
1-10697;178.3;49.97;13.50;218.4;445.9;
1-10698;178.3;49.97;13.50;218.4;446.0;
1-10699;178.3;49.97;13.60;218.4;446.1;
1-10700;178.3;49.97;14.00;218.3;446.2;
1-10701;178.4;49.97;14.10;218.4;446.2;
1-10702;178.4;49.97;14.00;218.4;446.3;
1-10703;178.4;49.97;13.90;218.3;446.4;
1-10704;178.4;49.97;13.80;218.4;446.4;
1-10705;178.4;49.97;14.10;218.4;446.5;
1-10706;178.4;49.97;13.80;218.4;446.6;
1-10707;178.5;49.97;13.90;218.3;446.7;
1-10708;178.5;49.97;14.20;218.3;446.7;
1-10709;178.5;49.97;14.00;218.3;446.8;
1-10710;178.5;49.97;13.70;218.3;446.9;
1-10711;178.5;49.97;13.70;218.3;447.0;
1-10712;178.5;49.97;13.60;218.3;447.0;
1-10713;178.6;49.97;13.90;218.3;447.1;
1-10714;178.6;49.97;14.00;218.3;447.2;
1-10715;178.6;49.97;14.00;218.4;447.2;
1-10716;178.6;49.97;13.90;218.3;447.3;
1-10717;178.6;49.97;13.90;218.3;447.4;
1-10718;178.6;49.97;13.60;218.3;447.5;
1-10719;178.7;49.97;14.00;218.3;447.5;
1-10720;178.7;49.97;14.30;218.3;447.6;
1-10721;178.7;49.97;14.00;218.3;447.7;
1-10722;178.7;49.97;13.80;218.4;447.8;
1-10723;178.7;49.97;13.60;218.4;447.8;
1-10724;178.7;49.97;13.90;218.4;447.9;
1-10725;178.8;49.97;14.20;218.4;448.0;
1-10726;178.8;49.97;14.10;218.3;448.0;
1-10727;178.8;49.97;14.00;218.3;448.1;
1-10728;178.8;49.97;14.20;218.3;448.2;
1-10729;178.8;49.97;14.00;218.3;448.3;
1-10730;178.8;49.97;13.90;218.3;448.3;
1-10731;178.9;49.97;13.80;218.3;448.4;
1-10732;178.9;49.97;13.90;218.4;448.5;
1-10733;178.9;49.97;14.00;218.4;448.6;
1-10734;178.9;49.97;13.80;218.4;448.6;
1-10735;178.9;49.97;13.60;218.4;448.7;
1-10736;178.9;49.97;13.80;218.4;448.8;
1-10737;179.0;49.97;13.90;218.4;448.8;
1-10738;179.0;49.97;14.20;218.4;448.9;
1-10739;179.0;49.97;14.10;218.4;449.0;
1-10740;179.0;49.97;13.90;218.4;449.1;
1-10741;179.0;49.97;14.00;218.4;449.1;
1-10742;179.0;49.97;14.20;218.4;449.2;
1-10743;179.1;49.97;14.20;218.4;449.3;
1-10744;179.1;49.97;14.40;218.4;449.4;
1-10745;179.1;49.97;14.30;218.4;449.4;
1-10746;179.1;49.97;13.90;218.4;449.5;
1-10747;179.1;49.97;13.90;218.4;449.6;
1-10748;179.1;49.97;13.80;218.4;449.7;
1-10749;179.2;49.97;14.00;218.5;449.7;
1-10750;179.2;49.97;14.30;218.5;449.8;
1-10751;179.2;49.97;14.30;218.5;449.9;
1-10752;179.2;49.97;14.00;218.4;450.0;
1-10753;179.2;49.97;14.00;218.4;450.0;
1-10754;179.2;49.97;13.90;218.4;450.1;
1-10755;179.3;49.97;13.90;218.4;450.2;
1-10756;179.3;49.97;14.10;218.4;450.2;
1-10757;179.3;49.97;14.10;218.4;450.3;
1-10758;179.3;49.97;14.00;218.4;450.4;
1-10759;179.3;49.97;14.00;218.4;450.5;
1-10760;179.3;49.97;13.80;218.4;450.5;
1-10761;179.4;49.97;13.90;218.4;450.6;
1-10762;179.4;49.97;14.00;218.4;450.7;
1-10763;179.4;49.97;14.10;218.4;450.8;
1-10764;179.4;49.97;14.00;218.4;450.8;
1-10765;179.4;49.97;14.20;218.4;450.9;
1-10766;179.4;49.97;14.00;218.4;451.0;
1-10767;179.5;49.97;14.10;218.4;451.1;
1-10768;179.5;49.97;14.20;218.4;451.1;
1-10769;179.5;49.97;13.90;218.4;451.2;
1-10770;179.5;49.97;13.80;218.4;451.3;
1-10771;179.5;49.97;14.00;218.4;451.3;
1-10772;179.5;49.97;14.40;218.5;451.4;
1-10773;179.6;49.97;14.20;218.5;451.5;
1-10774;179.6;49.97;14.20;218.5;451.6;
1-10775;179.6;49.97;14.20;218.5;451.6;
1-10776;179.6;49.97;13.90;218.5;451.7;
1-10777;179.6;49.97;13.90;218.5;451.8;
1-10778;179.6;49.97;14.10;218.5;451.9;
1-10779;179.7;49.97;14.30;218.5;451.9;
1-10780;179.7;49.97;14.20;218.5;452.0;
1-10781;179.7;49.97;14.00;218.5;452.1;
1-10782;179.7;49.97;13.70;218.5;452.2;
1-10783;179.7;49.97;13.90;218.5;452.2;
1-10784;179.7;49.97;13.90;218.5;452.3;
1-10785;179.8;49.97;13.90;218.5;452.4;
1-10786;179.8;49.97;14.20;218.5;452.4;
1-10787;179.8;49.97;14.00;218.5;452.5;
1-10788;179.8;49.97;13.70;218.4;452.6;
1-10789;179.8;49.97;14.00;218.4;452.7;
1-10790;179.8;49.97;13.40;218.4;452.7;
1-10791;179.9;49.97;13.50;218.4;452.8;
1-10792;179.9;49.97;13.60;218.4;452.9;
1-10793;179.9;49.97;13.70;218.4;453.0;
1-10794;179.9;49.97;14.00;218.4;453.0;
1-10795;179.9;49.97;13.80;218.5;453.1;
1-10796;179.9;49.97;14.10;218.5;453.2;
1-10797;180.0;49.97;14.00;218.5;453.2;
1-10798;180.0;49.97;14.20;218.5;453.3;
1-10799;180.0;49.97;14.30;218.5;453.4;
1-10800;180.0;49.97;14.30;218.5;453.5;
1-10801;180.0;49.97;14.30;218.5;453.5;
1-10802;180.0;49.97;14.00;218.5;453.6;
1-10803;180.1;49.97;14.10;218.6;453.7;
1-10804;180.1;49.97;14.00;218.5;453.8;
1-10805;180.1;49.97;14.10;218.5;453.8;
1-10806;180.1;49.97;14.20;218.5;453.9;
1-10807;180.1;49.97;14.10;218.5;454.0;
1-10808;180.1;49.97;14.10;218.4;454.1;
1-10809;180.2;49.97;14.00;218.5;454.1;
1-10810;180.2;49.97;14.40;218.5;454.2;
1-10811;180.2;49.97;14.00;218.6;454.3;
1-10812;180.2;49.97;13.80;218.6;454.4;
1-10813;180.2;49.97;13.90;218.6;454.4;
1-10814;180.2;49.97;13.80;218.5;454.5;
1-10815;180.3;49.97;13.80;218.5;454.6;
1-10816;180.3;49.97;14.20;218.5;454.6;
1-10817;180.3;49.97;14.30;218.5;454.7;
1-10818;180.3;49.97;14.00;218.5;454.8;
1-10819;180.3;49.97;13.80;218.5;454.9;
1-10820;180.3;49.97;13.70;218.5;454.9;
1-10821;180.4;49.97;13.90;218.5;455.0;
1-10822;180.4;49.97;14.10;218.5;455.1;
1-10823;180.4;49.97;13.90;218.5;455.2;
1-10824;180.4;49.97;13.90;218.5;455.2;
1-10825;180.4;49.97;13.90;218.5;455.3;
1-10826;180.4;49.97;13.80;218.5;455.4;
1-10827;180.5;49.97;14.10;218.5;455.4;
1-10828;180.5;49.97;14.00;218.5;455.5;
1-10829;180.5;49.97;14.30;218.5;455.6;
1-10830;180.5;49.97;14.40;218.5;455.7;
1-10831;180.5;49.97;14.00;218.5;455.7;
1-10832;180.5;49.97;14.10;218.5;455.8;
1-10833;180.6;49.97;14.20;218.5;455.9;
1-10834;180.6;49.97;14.30;218.5;456.0;
1-10835;180.6;49.97;14.30;218.5;456.0;
1-10836;180.6;49.97;13.90;218.5;456.1;
1-10837;180.6;49.97;14.00;218.5;456.2;
1-10838;180.6;49.97;13.90;218.5;456.3;
1-10839;180.7;49.97;14.10;218.5;456.3;
1-10840;180.7;49.97;13.90;218.5;456.4;
1-10841;180.7;49.97;14.00;218.5;456.5;
1-10842;180.7;49.97;13.90;218.5;456.6;
1-10843;180.7;49.97;13.70;218.5;456.6;
1-10844;180.7;49.97;13.70;218.5;456.7;
1-10845;180.8;49.97;13.80;218.5;456.8;
1-10846;180.8;49.97;13.70;218.5;456.8;
1-10847;180.8;49.97;14.00;218.5;456.9;
1-10848;180.8;49.97;14.30;218.5;457.0;
1-10849;180.8;49.97;14.10;218.5;457.1;
1-10850;180.8;49.97;14.20;218.5;457.1;
1-10851;180.9;49.97;13.90;218.6;457.2;
1-10852;180.9;49.97;13.80;218.5;457.3;
1-10853;180.9;49.97;13.90;218.5;457.4;
1-10854;180.9;49.97;13.90;218.5;457.4;
1-10855;180.9;49.97;14.00;218.5;457.5;
1-10856;180.9;49.97;14.00;218.5;457.6;
1-10857;181.0;49.97;14.20;218.6;457.6;
1-10858;181.0;49.97;14.30;218.5;457.7;
1-10859;181.0;49.97;14.30;218.5;457.8;
1-10860;181.0;49.97;13.90;218.5;457.9;
1-10861;181.0;49.97;14.10;218.5;457.9;
1-10862;181.0;49.97;13.90;218.5;458.0;
1-10863;181.1;49.97;14.00;218.5;458.1;
1-10864;181.1;49.97;14.10;218.5;458.2;
1-10865;181.1;49.97;14.50;218.5;458.2;
1-10866;181.1;49.97;14.20;218.5;458.3;
1-10867;181.1;49.97;14.20;218.5;458.4;
1-10868;181.1;49.97;14.10;218.5;458.5;
1-10869;181.2;49.97;14.00;218.5;458.5;
1-10870;181.2;49.97;14.10;218.5;458.6;
1-10871;181.2;49.97;14.50;218.5;458.7;
1-10872;181.2;49.97;14.20;218.5;458.8;
1-10873;181.2;49.97;14.00;218.5;458.8;
1-10874;181.2;49.97;13.80;218.5;458.9;
1-10875;181.3;49.97;14.00;218.5;459.0;
1-10876;181.3;49.97;14.20;218.5;459.1;
1-10877;181.3;49.97;14.50;218.5;459.1;
1-10878;181.3;49.97;14.30;218.5;459.2;
1-10879;181.3;49.97;14.00;218.5;459.3;
1-10880;181.3;49.97;13.90;218.5;459.3;
1-10881;181.4;49.97;13.80;218.5;459.4;
1-10882;181.4;49.97;14.20;218.5;459.5;
1-10883;181.4;49.97;14.30;218.5;459.6;
1-10884;181.4;49.97;14.20;218.5;459.6;
1-10885;181.4;49.97;13.90;218.5;459.7;
1-10886;181.4;49.97;13.90;218.5;459.8;
1-10887;181.5;49.97;13.60;218.5;459.9;
1-10888;181.5;49.97;13.60;218.5;459.9;
1-10889;181.5;49.97;13.90;218.5;460.0;
1-10890;181.5;49.97;14.10;218.5;460.1;
1-10891;181.5;49.97;13.80;218.5;460.2;
1-10892;181.5;49.97;13.80;218.5;460.2;
1-10893;181.6;49.97;13.70;218.5;460.3;
1-10894;181.6;49.97;14.10;218.6;460.4;
1-10895;181.6;49.97;13.80;218.6;460.4;
1-10896;181.6;49.97;14.10;218.6;460.5;
1-10897;181.6;49.97;13.80;218.6;460.6;
1-10898;181.6;49.97;14.00;218.6;460.7;
1-10899;181.7;49.97;13.80;218.6;460.7;
1-10900;181.7;49.97;14.00;218.6;460.8;
1-10901;181.7;49.97;14.20;218.6;460.9;
1-10902;181.7;49.97;14.10;218.6;461.0;
1-10903;181.7;49.97;13.90;218.6;461.0;
1-10904;181.7;49.97;13.70;218.6;461.1;
1-10905;181.8;49.97;13.80;218.6;461.2;
1-10906;181.8;49.97;14.00;218.6;461.2;
1-10907;181.8;49.97;14.20;218.6;461.3;
1-10908;181.8;49.97;14.10;218.6;461.4;
1-10909;181.8;49.97;14.10;218.6;461.5;
1-10910;181.8;49.97;14.20;218.6;461.5;
1-10911;181.9;49.97;14.10;218.6;461.6;
1-10912;181.9;49.97;13.80;218.6;461.7;
1-10913;181.9;49.97;13.80;218.6;461.8;
1-10914;181.9;49.97;14.00;218.6;461.8;
1-10915;181.9;49.97;14.00;218.6;461.9;
1-10916;181.9;49.97;14.10;218.6;462.0;
1-10917;182.0;49.97;14.20;218.6;462.1;
1-10918;182.0;49.97;14.10;218.6;462.1;
1-10919;182.0;49.97;14.10;218.6;462.2;
1-10920;182.0;49.97;14.40;218.6;462.3;
1-10921;182.0;49.97;13.90;218.6;462.3;
1-10922;182.0;49.97;14.10;218.6;462.4;
1-10923;182.1;49.97;13.80;218.6;462.5;
1-10924;182.1;49.97;13.80;218.6;462.6;
1-10925;182.1;49.97;14.20;218.6;462.6;
1-10926;182.1;49.97;14.30;218.6;462.7;
1-10927;182.1;49.97;14.20;218.6;462.8;
1-10928;182.1;49.97;13.90;218.6;462.9;
1-10929;182.2;49.97;13.70;218.6;462.9;
1-10930;182.2;49.97;13.80;218.6;463.0;
1-10931;182.2;49.97;14.00;218.6;463.1;
1-10932;182.2;49.97;14.00;218.6;463.2;
1-10933;182.2;49.97;14.00;218.6;463.2;
1-10934;182.2;49.97;14.00;218.6;463.3;
1-10935;182.3;49.97;14.30;218.6;463.4;
1-10936;182.3;49.97;14.20;218.6;463.4;
1-10937;182.3;49.97;14.20;218.6;463.5;
1-10938;182.3;49.97;14.30;218.6;463.6;
1-10939;182.3;49.97;14.40;218.6;463.7;
1-10940;182.3;49.97;14.20;218.6;463.7;
1-10941;182.4;49.97;14.20;218.6;463.8;
1-10942;182.4;49.97;14.20;218.6;463.9;
1-10943;182.4;49.97;14.00;218.6;464.0;
1-10944;182.4;49.97;14.00;218.6;464.0;
1-10945;182.4;49.97;14.00;218.6;464.1;
1-10946;182.4;49.97;13.90;218.6;464.2;
1-10947;182.5;49.97;13.90;218.6;464.3;
1-10948;182.5;49.97;13.70;218.6;464.3;
1-10949;182.5;49.97;13.90;218.6;464.4;
1-10950;182.5;49.97;14.00;218.6;464.5;
1-10951;182.5;49.97;13.60;218.6;464.6;
1-10952;182.5;49.97;13.80;218.6;464.6;
1-10953;182.6;49.97;14.20;218.6;464.7;
1-10954;182.6;49.97;13.80;218.6;464.8;
1-10955;182.6;49.97;14.20;218.6;464.8;
1-10956;182.6;49.97;14.40;218.6;464.9;
1-10957;182.6;49.97;13.90;218.5;465.0;
1-10958;182.6;49.97;14.00;218.6;465.1;
1-10959;182.7;49.97;13.70;218.5;465.1;
1-10960;182.7;49.97;13.70;218.5;465.2;
1-10961;182.7;49.97;14.20;218.5;465.3;
1-10962;182.7;49.97;13.90;218.5;465.4;
1-10963;182.7;49.97;13.90;218.5;465.4;
1-10964;182.7;49.97;13.90;218.5;465.5;
1-10965;182.8;49.97;14.00;218.5;465.6;
1-10966;182.8;49.97;14.10;218.5;465.6;
1-10967;182.8;49.97;14.30;218.5;465.7;
1-10968;182.8;49.97;14.00;218.5;465.8;
1-10969;182.8;49.97;14.10;218.5;465.9;
1-10970;182.8;49.97;13.60;218.5;465.9;
1-10971;182.9;49.97;13.80;218.5;466.0;
1-10972;182.9;49.97;14.00;218.5;466.1;
1-10973;182.9;49.97;14.20;218.5;466.2;
1-10974;182.9;49.97;14.20;218.5;466.2;
1-10975;182.9;49.97;14.20;218.5;466.3;
1-10976;182.9;49.97;13.70;218.6;466.4;
1-10977;183.0;49.97;14.00;218.5;466.5;
1-10978;183.0;49.97;14.10;218.5;466.5;
1-10979;183.0;49.97;14.20;218.5;466.6;
1-10980;183.0;49.97;14.30;218.6;466.7;
1-10981;183.0;49.97;14.00;218.6;466.8;
1-10982;183.0;49.97;14.00;218.6;466.8;
1-10983;183.1;49.97;13.90;218.6;466.9;
1-10984;183.1;49.97;14.10;218.6;467.0;
1-10985;183.1;49.97;14.30;218.6;467.0;
1-10986;183.1;49.97;14.40;218.6;467.1;
1-10987;183.1;49.97;14.00;218.6;467.2;
1-10988;183.1;49.97;14.00;218.6;467.3;
1-10989;183.2;49.97;14.10;218.6;467.3;
1-10990;183.2;49.97;13.80;218.6;467.4;
1-10991;183.2;49.97;14.00;218.6;467.5;
1-10992;183.2;49.97;13.90;218.6;467.6;
1-10993;183.2;49.97;13.80;218.6;467.6;
1-10994;183.2;49.97;13.60;218.6;467.7;
1-10995;183.3;49.97;13.70;218.6;467.8;
1-10996;183.3;49.97;13.80;218.6;467.8;
1-10997;183.3;49.97;13.90;218.6;467.9;
1-10998;183.3;49.97;14.20;218.6;468.0;
1-10999;183.3;49.97;14.30;218.6;468.1;
1-11000;183.3;49.97;14.10;218.6;468.1;
1-11001;183.4;49.97;14.00;218.6;468.2;
1-11002;183.4;49.97;14.00;218.6;468.3;
1-11003;183.4;49.97;14.00;218.6;468.4;
1-11004;183.4;49.97;14.40;218.6;468.4;
1-11005;183.4;49.97;14.30;218.6;468.5;
1-11006;183.4;49.97;14.30;218.6;468.6;
1-11007;183.5;49.97;14.30;218.6;468.7;
1-11008;183.5;49.97;14.20;218.6;468.7;
1-11009;183.5;49.97;14.30;218.6;468.8;
1-11010;183.5;49.97;14.10;218.6;468.9;
1-11011;183.5;49.97;14.20;218.6;469.0;
1-11012;183.5;49.97;14.10;218.6;469.0;
1-11013;183.6;49.97;14.40;218.6;469.1;
1-11014;183.6;49.97;13.90;218.6;469.2;
1-11015;183.6;49.97;13.80;218.6;469.3;
1-11016;183.6;49.97;14.60;218.6;469.3;
1-11017;183.6;49.97;14.20;218.6;469.4;
1-11018;183.6;49.97;14.20;218.6;469.5;
1-11019;183.7;49.97;13.90;218.6;469.6;
1-11020;183.7;49.97;14.00;218.6;469.6;
